,imgPath,label
519,edges\edges_edges_blurred_paper19.jpg,paper
520,edges\edges_edges_blurred_trash66.jpg,trash
521,edges\edges_edges_blurred_metal228.jpg,metal
522,edges\edges_edges_blurred_cardboard165.jpg,cardboard
523,edges\edges_edges_blurred_glass136.jpg,glass
524,edges\edges_edges_blurred_paper217.jpg,paper
525,edges\edges_edges_blurred_glass421.jpg,glass
526,edges\edges_edges_blurred_metal90.jpg,metal
527,edges\edges_edges_blurred_glass275.jpg,glass
528,edges\edges_edges_blurred_paper243.jpg,paper
529,edges\edges_edges_blurred_paper533.jpg,paper
530,edges\edges_edges_blurred_paper154.jpg,paper
531,edges\edges_edges_blurred_cardboard386.jpg,cardboard
532,edges\edges_edges_blurred_plastic295.jpg,plastic
533,edges\edges_edges_blurred_cardboard216.jpg,cardboard
534,edges\edges_edges_blurred_cardboard199.jpg,cardboard
535,edges\edges_edges_blurred_metal371.jpg,metal
536,edges\edges_edges_blurred_plastic345.jpg,plastic
537,edges\edges_edges_blurred_trash133.jpg,trash
538,edges\edges_edges_blurred_paper233.jpg,paper
539,edges\edges_edges_blurred_plastic214.jpg,plastic
540,edges\edges_edges_blurred_plastic281.jpg,plastic
541,edges\edges_edges_blurred_plastic156.jpg,plastic
542,edges\edges_edges_blurred_trash19.jpg,trash
543,edges\edges_edges_blurred_cardboard112.jpg,cardboard
544,edges\edges_edges_blurred_cardboard109.jpg,cardboard
545,edges\edges_edges_blurred_cardboard71.jpg,cardboard
546,edges\edges_edges_blurred_glass282.jpg,glass
547,edges\edges_edges_blurred_cardboard148.jpg,cardboard
548,edges\edges_edges_blurred_plastic30.jpg,plastic
549,edges\edges_edges_blurred_paper174.jpg,paper
550,edges\edges_edges_blurred_cardboard302.jpg,cardboard
551,edges\edges_edges_blurred_metal43.jpg,metal
552,edges\edges_edges_blurred_paper139.jpg,paper
553,edges\edges_edges_blurred_metal283.jpg,metal
554,edges\edges_edges_blurred_paper583.jpg,paper
555,edges\edges_edges_blurred_plastic423.jpg,plastic
556,edges\edges_edges_blurred_metal255.jpg,metal
557,edges\edges_edges_blurred_metal375.jpg,metal
558,edges\edges_edges_blurred_metal134.jpg,metal
559,edges\edges_edges_blurred_paper204.jpg,paper
560,edges\edges_edges_blurred_paper507.jpg,paper
561,edges\edges_edges_blurred_paper468.jpg,paper
562,edges\edges_edges_blurred_paper522.jpg,paper
563,edges\edges_edges_blurred_metal268.jpg,metal
564,edges\edges_edges_blurred_cardboard15.jpg,cardboard
565,edges\edges_edges_blurred_plastic52.jpg,plastic
566,edges\edges_edges_blurred_metal56.jpg,metal
567,edges\edges_edges_blurred_cardboard153.jpg,cardboard
568,edges\edges_edges_blurred_metal204.jpg,metal
569,edges\edges_edges_blurred_plastic195.jpg,plastic
570,edges\edges_edges_blurred_glass153.jpg,glass
571,edges\edges_edges_blurred_metal247.jpg,metal
572,edges\edges_edges_blurred_plastic437.jpg,plastic
573,edges\edges_edges_blurred_cardboard249.jpg,cardboard
574,edges\edges_edges_blurred_glass5.jpg,glass
575,edges\edges_edges_blurred_metal111.jpg,metal
576,edges\edges_edges_blurred_paper106.jpg,paper
577,edges\edges_edges_blurred_glass231.jpg,glass
578,edges\edges_edges_blurred_cardboard145.jpg,cardboard
579,edges\edges_edges_blurred_metal192.jpg,metal
580,edges\edges_edges_blurred_cardboard350.jpg,cardboard
581,edges\edges_edges_blurred_glass444.jpg,glass
582,edges\edges_edges_blurred_metal196.jpg,metal
583,edges\edges_edges_blurred_plastic186.jpg,plastic
584,edges\edges_edges_blurred_paper411.jpg,paper
585,edges\edges_edges_blurred_metal379.jpg,metal
586,edges\edges_edges_blurred_cardboard181.jpg,cardboard
587,edges\edges_edges_blurred_glass360.jpg,glass
588,edges\edges_edges_blurred_plastic258.jpg,plastic
589,edges\edges_edges_blurred_paper559.jpg,paper
590,edges\edges_edges_blurred_paper516.jpg,paper
591,edges\edges_edges_blurred_metal30.jpg,metal
592,edges\edges_edges_blurred_metal276.jpg,metal
593,edges\edges_edges_blurred_glass85.jpg,glass
594,edges\edges_edges_blurred_metal19.jpg,metal
595,edges\edges_edges_blurred_glass184.jpg,glass
596,edges\edges_edges_blurred_paper77.jpg,paper
597,edges\edges_edges_blurred_trash123.jpg,trash
598,edges\edges_edges_blurred_cardboard246.jpg,cardboard
599,edges\edges_edges_blurred_paper145.jpg,paper
600,edges\edges_edges_blurred_metal78.jpg,metal
601,edges\edges_edges_blurred_plastic85.jpg,plastic
602,edges\edges_edges_blurred_paper361.jpg,paper
603,edges\edges_edges_blurred_paper420.jpg,paper
604,edges\edges_edges_blurred_metal407.jpg,metal
605,edges\edges_edges_blurred_paper146.jpg,paper
606,edges\edges_edges_blurred_glass340.jpg,glass
607,edges\edges_edges_blurred_plastic108.jpg,plastic
608,edges\edges_edges_blurred_glass254.jpg,glass
609,edges\edges_edges_blurred_trash100.jpg,trash
610,edges\edges_edges_blurred_plastic136.jpg,plastic
611,edges\edges_edges_blurred_plastic235.jpg,plastic
612,edges\edges_edges_blurred_paper155.jpg,paper
613,edges\edges_edges_blurred_cardboard274.jpg,cardboard
614,edges\edges_edges_blurred_paper296.jpg,paper
615,edges\edges_edges_blurred_plastic310.jpg,plastic
616,edges\edges_edges_blurred_metal45.jpg,metal
617,edges\edges_edges_blurred_plastic207.jpg,plastic
618,edges\edges_edges_blurred_metal211.jpg,metal
619,edges\edges_edges_blurred_cardboard303.jpg,cardboard
620,edges\edges_edges_blurred_glass413.jpg,glass
621,edges\edges_edges_blurred_cardboard14.jpg,cardboard
622,edges\edges_edges_blurred_metal199.jpg,metal
623,edges\edges_edges_blurred_metal144.jpg,metal
624,edges\edges_edges_blurred_plastic114.jpg,plastic
625,edges\edges_edges_blurred_glass250.jpg,glass
626,edges\edges_edges_blurred_glass283.jpg,glass
627,edges\edges_edges_blurred_trash107.jpg,trash
628,edges\edges_edges_blurred_cardboard62.jpg,cardboard
629,edges\edges_edges_blurred_cardboard102.jpg,cardboard
630,edges\edges_edges_blurred_glass307.jpg,glass
631,edges\edges_edges_blurred_plastic182.jpg,plastic
632,edges\edges_edges_blurred_paper263.jpg,paper
633,edges\edges_edges_blurred_glass29.jpg,glass
634,edges\edges_edges_blurred_paper89.jpg,paper
635,edges\edges_edges_blurred_cardboard44.jpg,cardboard
636,edges\edges_edges_blurred_plastic261.jpg,plastic
637,edges\edges_edges_blurred_metal220.jpg,metal
638,edges\edges_edges_blurred_glass162.jpg,glass
639,edges\edges_edges_blurred_paper396.jpg,paper
640,edges\edges_edges_blurred_trash111.jpg,trash
641,edges\edges_edges_blurred_metal229.jpg,metal
642,edges\edges_edges_blurred_plastic124.jpg,plastic
643,edges\edges_edges_blurred_cardboard180.jpg,cardboard
644,edges\edges_edges_blurred_paper177.jpg,paper
645,edges\edges_edges_blurred_plastic393.jpg,plastic
646,edges\edges_edges_blurred_plastic166.jpg,plastic
647,edges\edges_edges_blurred_paper328.jpg,paper
648,edges\edges_edges_blurred_cardboard31.jpg,cardboard
649,edges\edges_edges_blurred_glass356.jpg,glass
650,edges\edges_edges_blurred_plastic48.jpg,plastic
651,edges\edges_edges_blurred_paper554.jpg,paper
652,edges\edges_edges_blurred_glass95.jpg,glass
653,edges\edges_edges_blurred_paper488.jpg,paper
654,edges\edges_edges_blurred_cardboard341.jpg,cardboard
655,edges\edges_edges_blurred_paper167.jpg,paper
656,edges\edges_edges_blurred_cardboard52.jpg,cardboard
657,edges\edges_edges_blurred_glass230.jpg,glass
658,edges\edges_edges_blurred_plastic366.jpg,plastic
659,edges\edges_edges_blurred_glass459.jpg,glass
660,edges\edges_edges_blurred_plastic304.jpg,plastic
661,edges\edges_edges_blurred_plastic365.jpg,plastic
662,edges\edges_edges_blurred_cardboard96.jpg,cardboard
663,edges\edges_edges_blurred_plastic407.jpg,plastic
664,edges\edges_edges_blurred_glass481.jpg,glass
665,edges\edges_edges_blurred_glass362.jpg,glass
666,edges\edges_edges_blurred_glass306.jpg,glass
667,edges\edges_edges_blurred_plastic319.jpg,plastic
668,edges\edges_edges_blurred_metal335.jpg,metal
669,edges\edges_edges_blurred_plastic225.jpg,plastic
670,edges\edges_edges_blurred_metal219.jpg,metal
671,edges\edges_edges_blurred_plastic385.jpg,plastic
672,edges\edges_edges_blurred_cardboard197.jpg,cardboard
673,edges\edges_edges_blurred_glass422.jpg,glass
674,edges\edges_edges_blurred_plastic427.jpg,plastic
675,edges\edges_edges_blurred_plastic19.jpg,plastic
676,edges\edges_edges_blurred_plastic76.jpg,plastic
677,edges\edges_edges_blurred_trash30.jpg,trash
678,edges\edges_edges_blurred_cardboard195.jpg,cardboard
679,edges\edges_edges_blurred_plastic133.jpg,plastic
680,edges\edges_edges_blurred_cardboard230.jpg,cardboard
681,edges\edges_edges_blurred_paper319.jpg,paper
682,edges\edges_edges_blurred_paper108.jpg,paper
683,edges\edges_edges_blurred_paper158.jpg,paper
684,edges\edges_edges_blurred_cardboard218.jpg,cardboard
685,edges\edges_edges_blurred_paper450.jpg,paper
686,edges\edges_edges_blurred_paper486.jpg,paper
687,edges\edges_edges_blurred_metal136.jpg,metal
688,edges\edges_edges_blurred_paper12.jpg,paper
689,edges\edges_edges_blurred_plastic309.jpg,plastic
690,edges\edges_edges_blurred_glass133.jpg,glass
691,edges\edges_edges_blurred_cardboard235.jpg,cardboard
692,edges\edges_edges_blurred_glass368.jpg,glass
693,edges\edges_edges_blurred_plastic218.jpg,plastic
694,edges\edges_edges_blurred_plastic131.jpg,plastic
695,edges\edges_edges_blurred_paper339.jpg,paper
696,edges\edges_edges_blurred_glass141.jpg,glass
697,edges\edges_edges_blurred_paper149.jpg,paper
698,edges\edges_edges_blurred_paper40.jpg,paper
699,edges\edges_edges_blurred_cardboard69.jpg,cardboard
700,edges\edges_edges_blurred_glass131.jpg,glass
701,edges\edges_edges_blurred_metal226.jpg,metal
702,edges\edges_edges_blurred_paper308.jpg,paper
703,edges\edges_edges_blurred_metal76.jpg,metal
704,edges\edges_edges_blurred_cardboard355.jpg,cardboard
705,edges\edges_edges_blurred_plastic297.jpg,plastic
706,edges\edges_edges_blurred_metal114.jpg,metal
707,edges\edges_edges_blurred_plastic119.jpg,plastic
708,edges\edges_edges_blurred_paper573.jpg,paper
709,edges\edges_edges_blurred_plastic116.jpg,plastic
710,edges\edges_edges_blurred_glass236.jpg,glass
711,edges\edges_edges_blurred_metal401.jpg,metal
712,edges\edges_edges_blurred_metal349.jpg,metal
713,edges\edges_edges_blurred_paper198.jpg,paper
714,edges\edges_edges_blurred_cardboard229.jpg,cardboard
715,edges\edges_edges_blurred_metal160.jpg,metal
716,edges\edges_edges_blurred_metal285.jpg,metal
717,edges\edges_edges_blurred_metal197.jpg,metal
718,edges\edges_edges_blurred_paper501.jpg,paper
719,edges\edges_edges_blurred_glass51.jpg,glass
720,edges\edges_edges_blurred_metal23.jpg,metal
721,edges\edges_edges_blurred_metal53.jpg,metal
722,edges\edges_edges_blurred_paper2.jpg,paper
723,edges\edges_edges_blurred_cardboard106.jpg,cardboard
724,edges\edges_edges_blurred_cardboard365.jpg,cardboard
725,edges\edges_edges_blurred_cardboard160.jpg,cardboard
726,edges\edges_edges_blurred_metal218.jpg,metal
727,edges\edges_edges_blurred_cardboard144.jpg,cardboard
728,edges\edges_edges_blurred_cardboard396.jpg,cardboard
729,edges\edges_edges_blurred_glass361.jpg,glass
730,edges\edges_edges_blurred_paper230.jpg,paper
731,edges\edges_edges_blurred_glass277.jpg,glass
732,edges\edges_edges_blurred_glass157.jpg,glass
733,edges\edges_edges_blurred_paper506.jpg,paper
734,edges\edges_edges_blurred_paper405.jpg,paper
735,edges\edges_edges_blurred_paper414.jpg,paper
736,edges\edges_edges_blurred_paper221.jpg,paper
737,edges\edges_edges_blurred_metal332.jpg,metal
738,edges\edges_edges_blurred_cardboard17.jpg,cardboard
739,edges\edges_edges_blurred_metal382.jpg,metal
740,edges\edges_edges_blurred_metal288.jpg,metal
741,edges\edges_edges_blurred_paper493.jpg,paper
742,edges\edges_edges_blurred_paper197.jpg,paper
743,edges\edges_edges_blurred_metal46.jpg,metal
744,edges\edges_edges_blurred_metal320.jpg,metal
745,edges\edges_edges_blurred_paper412.jpg,paper
746,edges\edges_edges_blurred_plastic56.jpg,plastic
747,edges\edges_edges_blurred_paper338.jpg,paper
748,edges\edges_edges_blurred_metal140.jpg,metal
749,edges\edges_edges_blurred_glass352.jpg,glass
750,edges\edges_edges_blurred_plastic329.jpg,plastic
751,edges\edges_edges_blurred_cardboard188.jpg,cardboard
752,edges\edges_edges_blurred_glass215.jpg,glass
753,edges\edges_edges_blurred_paper43.jpg,paper
754,edges\edges_edges_blurred_cardboard189.jpg,cardboard
755,edges\edges_edges_blurred_glass470.jpg,glass
756,edges\edges_edges_blurred_cardboard247.jpg,cardboard
757,edges\edges_edges_blurred_glass152.jpg,glass
758,edges\edges_edges_blurred_paper220.jpg,paper
759,edges\edges_edges_blurred_plastic451.jpg,plastic
760,edges\edges_edges_blurred_cardboard382.jpg,cardboard
761,edges\edges_edges_blurred_plastic82.jpg,plastic
762,edges\edges_edges_blurred_paper299.jpg,paper
763,edges\edges_edges_blurred_cardboard279.jpg,cardboard
764,edges\edges_edges_blurred_metal327.jpg,metal
765,edges\edges_edges_blurred_glass281.jpg,glass
766,edges\edges_edges_blurred_metal245.jpg,metal
767,edges\edges_edges_blurred_metal223.jpg,metal
768,edges\edges_edges_blurred_metal191.jpg,metal
769,edges\edges_edges_blurred_plastic322.jpg,plastic
770,edges\edges_edges_blurred_plastic181.jpg,plastic
771,edges\edges_edges_blurred_paper402.jpg,paper
772,edges\edges_edges_blurred_cardboard219.jpg,cardboard
773,edges\edges_edges_blurred_metal49.jpg,metal
774,edges\edges_edges_blurred_plastic205.jpg,plastic
775,edges\edges_edges_blurred_paper231.jpg,paper
776,edges\edges_edges_blurred_paper452.jpg,paper
777,edges\edges_edges_blurred_plastic57.jpg,plastic
778,edges\edges_edges_blurred_cardboard177.jpg,cardboard
779,edges\edges_edges_blurred_paper341.jpg,paper
780,edges\edges_edges_blurred_glass108.jpg,glass
781,edges\edges_edges_blurred_trash24.jpg,trash
782,edges\edges_edges_blurred_cardboard374.jpg,cardboard
783,edges\edges_edges_blurred_plastic312.jpg,plastic
784,edges\edges_edges_blurred_paper290.jpg,paper
785,edges\edges_edges_blurred_paper503.jpg,paper
786,edges\edges_edges_blurred_cardboard209.jpg,cardboard
787,edges\edges_edges_blurred_metal73.jpg,metal
788,edges\edges_edges_blurred_paper178.jpg,paper
789,edges\edges_edges_blurred_plastic266.jpg,plastic
790,edges\edges_edges_blurred_plastic75.jpg,plastic
791,edges\edges_edges_blurred_glass156.jpg,glass
792,edges\edges_edges_blurred_cardboard16.jpg,cardboard
793,edges\edges_edges_blurred_cardboard190.jpg,cardboard
794,edges\edges_edges_blurred_glass289.jpg,glass
795,edges\edges_edges_blurred_plastic377.jpg,plastic
796,edges\edges_edges_blurred_paper35.jpg,paper
797,edges\edges_edges_blurred_paper576.jpg,paper
798,edges\edges_edges_blurred_cardboard338.jpg,cardboard
799,edges\edges_edges_blurred_paper467.jpg,paper
800,edges\edges_edges_blurred_metal406.jpg,metal
801,edges\edges_edges_blurred_paper125.jpg,paper
802,edges\edges_edges_blurred_glass412.jpg,glass
803,edges\edges_edges_blurred_cardboard391.jpg,cardboard
804,edges\edges_edges_blurred_plastic306.jpg,plastic
805,edges\edges_edges_blurred_glass92.jpg,glass
806,edges\edges_edges_blurred_plastic317.jpg,plastic
807,edges\edges_edges_blurred_glass135.jpg,glass
808,edges\edges_edges_blurred_paper127.jpg,paper
809,edges\edges_edges_blurred_cardboard101.jpg,cardboard
810,edges\edges_edges_blurred_glass468.jpg,glass
811,edges\edges_edges_blurred_glass200.jpg,glass
812,edges\edges_edges_blurred_paper426.jpg,paper
813,edges\edges_edges_blurred_cardboard291.jpg,cardboard
814,edges\edges_edges_blurred_metal87.jpg,metal
815,edges\edges_edges_blurred_glass301.jpg,glass
816,edges\edges_edges_blurred_plastic16.jpg,plastic
817,edges\edges_edges_blurred_paper568.jpg,paper
818,edges\edges_edges_blurred_metal98.jpg,metal
819,edges\edges_edges_blurred_paper310.jpg,paper
820,edges\edges_edges_blurred_paper291.jpg,paper
821,edges\edges_edges_blurred_paper417.jpg,paper
822,edges\edges_edges_blurred_cardboard392.jpg,cardboard
823,edges\edges_edges_blurred_metal212.jpg,metal
824,edges\edges_edges_blurred_paper73.jpg,paper
825,edges\edges_edges_blurred_glass190.jpg,glass
826,edges\edges_edges_blurred_plastic90.jpg,plastic
827,edges\edges_edges_blurred_glass154.jpg,glass
828,edges\edges_edges_blurred_plastic363.jpg,plastic
829,edges\edges_edges_blurred_paper135.jpg,paper
830,edges\edges_edges_blurred_glass173.jpg,glass
831,edges\edges_edges_blurred_cardboard132.jpg,cardboard
832,edges\edges_edges_blurred_glass424.jpg,glass
833,edges\edges_edges_blurred_paper265.jpg,paper
834,edges\edges_edges_blurred_paper476.jpg,paper
835,edges\edges_edges_blurred_metal372.jpg,metal
836,edges\edges_edges_blurred_metal75.jpg,metal
837,edges\edges_edges_blurred_glass56.jpg,glass
838,edges\edges_edges_blurred_paper305.jpg,paper
839,edges\edges_edges_blurred_plastic355.jpg,plastic
840,edges\edges_edges_blurred_paper439.jpg,paper
841,edges\edges_edges_blurred_plastic223.jpg,plastic
842,edges\edges_edges_blurred_paper30.jpg,paper
843,edges\edges_edges_blurred_glass388.jpg,glass
844,edges\edges_edges_blurred_paper548.jpg,paper
845,edges\edges_edges_blurred_trash98.jpg,trash
846,edges\edges_edges_blurred_paper540.jpg,paper
847,edges\edges_edges_blurred_metal215.jpg,metal
848,edges\edges_edges_blurred_metal186.jpg,metal
849,edges\edges_edges_blurred_cardboard329.jpg,cardboard
850,edges\edges_edges_blurred_paper367.jpg,paper
851,edges\edges_edges_blurred_metal38.jpg,metal
852,edges\edges_edges_blurred_paper357.jpg,paper
853,edges\edges_edges_blurred_metal337.jpg,metal
854,edges\edges_edges_blurred_plastic187.jpg,plastic
855,edges\edges_edges_blurred_paper56.jpg,paper
856,edges\edges_edges_blurred_glass395.jpg,glass
857,edges\edges_edges_blurred_cardboard130.jpg,cardboard
858,edges\edges_edges_blurred_glass225.jpg,glass
859,edges\edges_edges_blurred_glass440.jpg,glass
860,edges\edges_edges_blurred_paper461.jpg,paper
861,edges\edges_edges_blurred_glass477.jpg,glass
862,edges\edges_edges_blurred_cardboard388.jpg,cardboard
863,edges\edges_edges_blurred_plastic78.jpg,plastic
864,edges\edges_edges_blurred_trash16.jpg,trash
865,edges\edges_edges_blurred_metal316.jpg,metal
866,edges\edges_edges_blurred_paper238.jpg,paper
867,edges\edges_edges_blurred_glass493.jpg,glass
868,edges\edges_edges_blurred_glass348.jpg,glass
869,edges\edges_edges_blurred_glass84.jpg,glass
870,edges\edges_edges_blurred_cardboard299.jpg,cardboard
871,edges\edges_edges_blurred_paper11.jpg,paper
872,edges\edges_edges_blurred_glass322.jpg,glass
873,edges\edges_edges_blurred_glass232.jpg,glass
874,edges\edges_edges_blurred_glass263.jpg,glass
875,edges\edges_edges_blurred_glass246.jpg,glass
876,edges\edges_edges_blurred_glass204.jpg,glass
877,edges\edges_edges_blurred_glass309.jpg,glass
878,edges\edges_edges_blurred_metal409.jpg,metal
879,edges\edges_edges_blurred_cardboard326.jpg,cardboard
880,edges\edges_edges_blurred_glass77.jpg,glass
881,edges\edges_edges_blurred_plastic349.jpg,plastic
882,edges\edges_edges_blurred_plastic224.jpg,plastic
883,edges\edges_edges_blurred_plastic454.jpg,plastic
884,edges\edges_edges_blurred_trash33.jpg,trash
885,edges\edges_edges_blurred_paper523.jpg,paper
886,edges\edges_edges_blurred_cardboard107.jpg,cardboard
887,edges\edges_edges_blurred_glass265.jpg,glass
888,edges\edges_edges_blurred_paper99.jpg,paper
889,edges\edges_edges_blurred_metal207.jpg,metal
890,edges\edges_edges_blurred_cardboard29.jpg,cardboard
891,edges\edges_edges_blurred_plastic269.jpg,plastic
892,edges\edges_edges_blurred_cardboard314.jpg,cardboard
893,edges\edges_edges_blurred_trash122.jpg,trash
894,edges\edges_edges_blurred_glass344.jpg,glass
895,edges\edges_edges_blurred_trash128.jpg,trash
896,edges\edges_edges_blurred_plastic459.jpg,plastic
897,edges\edges_edges_blurred_glass279.jpg,glass
898,edges\edges_edges_blurred_paper298.jpg,paper
899,edges\edges_edges_blurred_glass199.jpg,glass
900,edges\edges_edges_blurred_trash77.jpg,trash
901,edges\edges_edges_blurred_metal315.jpg,metal
902,edges\edges_edges_blurred_paper257.jpg,paper
903,edges\edges_edges_blurred_metal9.jpg,metal
904,edges\edges_edges_blurred_glass434.jpg,glass
905,edges\edges_edges_blurred_trash120.jpg,trash
906,edges\edges_edges_blurred_paper176.jpg,paper
907,edges\edges_edges_blurred_glass49.jpg,glass
908,edges\edges_edges_blurred_paper226.jpg,paper
909,edges\edges_edges_blurred_paper524.jpg,paper
910,edges\edges_edges_blurred_paper566.jpg,paper
911,edges\edges_edges_blurred_cardboard212.jpg,cardboard
912,edges\edges_edges_blurred_cardboard309.jpg,cardboard
913,edges\edges_edges_blurred_metal367.jpg,metal
914,edges\edges_edges_blurred_metal150.jpg,metal
915,edges\edges_edges_blurred_plastic465.jpg,plastic
916,edges\edges_edges_blurred_plastic394.jpg,plastic
917,edges\edges_edges_blurred_paper324.jpg,paper
918,edges\edges_edges_blurred_plastic178.jpg,plastic
919,edges\edges_edges_blurred_metal394.jpg,metal
920,edges\edges_edges_blurred_metal209.jpg,metal
921,edges\edges_edges_blurred_cardboard42.jpg,cardboard
922,edges\edges_edges_blurred_paper302.jpg,paper
923,edges\edges_edges_blurred_metal324.jpg,metal
924,edges\edges_edges_blurred_metal241.jpg,metal
925,edges\edges_edges_blurred_metal71.jpg,metal
926,edges\edges_edges_blurred_plastic305.jpg,plastic
927,edges\edges_edges_blurred_paper71.jpg,paper
928,edges\edges_edges_blurred_trash116.jpg,trash
929,edges\edges_edges_blurred_metal132.jpg,metal
930,edges\edges_edges_blurred_paper315.jpg,paper
931,edges\edges_edges_blurred_glass370.jpg,glass
932,edges\edges_edges_blurred_paper184.jpg,paper
933,edges\edges_edges_blurred_plastic351.jpg,plastic
934,edges\edges_edges_blurred_paper428.jpg,paper
935,edges\edges_edges_blurred_glass79.jpg,glass
936,edges\edges_edges_blurred_cardboard111.jpg,cardboard
937,edges\edges_edges_blurred_trash114.jpg,trash
938,edges\edges_edges_blurred_paper403.jpg,paper
939,edges\edges_edges_blurred_glass308.jpg,glass
940,edges\edges_edges_blurred_plastic308.jpg,plastic
941,edges\edges_edges_blurred_glass359.jpg,glass
942,edges\edges_edges_blurred_metal102.jpg,metal
943,edges\edges_edges_blurred_paper107.jpg,paper
944,edges\edges_edges_blurred_glass96.jpg,glass
945,edges\edges_edges_blurred_plastic97.jpg,plastic
946,edges\edges_edges_blurred_plastic6.jpg,plastic
947,edges\edges_edges_blurred_paper517.jpg,paper
948,edges\edges_edges_blurred_plastic113.jpg,plastic
949,edges\edges_edges_blurred_glass69.jpg,glass
950,edges\edges_edges_blurred_cardboard289.jpg,cardboard
951,edges\edges_edges_blurred_cardboard321.jpg,cardboard
952,edges\edges_edges_blurred_cardboard59.jpg,cardboard
953,edges\edges_edges_blurred_plastic276.jpg,plastic
954,edges\edges_edges_blurred_plastic206.jpg,plastic
955,edges\edges_edges_blurred_trash23.jpg,trash
956,edges\edges_edges_blurred_cardboard238.jpg,cardboard
957,edges\edges_edges_blurred_plastic63.jpg,plastic
958,edges\edges_edges_blurred_metal231.jpg,metal
959,edges\edges_edges_blurred_metal400.jpg,metal
960,edges\edges_edges_blurred_glass447.jpg,glass
961,edges\edges_edges_blurred_plastic414.jpg,plastic
962,edges\edges_edges_blurred_metal118.jpg,metal
963,edges\edges_edges_blurred_plastic106.jpg,plastic
964,edges\edges_edges_blurred_plastic324.jpg,plastic
965,edges\edges_edges_blurred_plastic331.jpg,plastic
966,edges\edges_edges_blurred_paper259.jpg,paper
967,edges\edges_edges_blurred_metal233.jpg,metal
968,edges\edges_edges_blurred_metal221.jpg,metal
969,edges\edges_edges_blurred_plastic273.jpg,plastic
970,edges\edges_edges_blurred_glass27.jpg,glass
971,edges\edges_edges_blurred_paper381.jpg,paper
972,edges\edges_edges_blurred_plastic398.jpg,plastic
973,edges\edges_edges_blurred_trash31.jpg,trash
974,edges\edges_edges_blurred_paper525.jpg,paper
975,edges\edges_edges_blurred_paper309.jpg,paper
976,edges\edges_edges_blurred_cardboard113.jpg,cardboard
977,edges\edges_edges_blurred_glass218.jpg,glass
978,edges\edges_edges_blurred_metal167.jpg,metal
979,edges\edges_edges_blurred_plastic280.jpg,plastic
980,edges\edges_edges_blurred_plastic420.jpg,plastic
981,edges\edges_edges_blurred_paper75.jpg,paper
982,edges\edges_edges_blurred_metal59.jpg,metal
983,edges\edges_edges_blurred_cardboard110.jpg,cardboard
984,edges\edges_edges_blurred_paper480.jpg,paper
985,edges\edges_edges_blurred_paper546.jpg,paper
986,edges\edges_edges_blurred_cardboard377.jpg,cardboard
987,edges\edges_edges_blurred_cardboard30.jpg,cardboard
988,edges\edges_edges_blurred_cardboard285.jpg,cardboard
989,edges\edges_edges_blurred_cardboard281.jpg,cardboard
990,edges\edges_edges_blurred_plastic333.jpg,plastic
991,edges\edges_edges_blurred_plastic198.jpg,plastic
992,edges\edges_edges_blurred_paper314.jpg,paper
993,edges\edges_edges_blurred_glass499.jpg,glass
994,edges\edges_edges_blurred_cardboard380.jpg,cardboard
995,edges\edges_edges_blurred_cardboard67.jpg,cardboard
996,edges\edges_edges_blurred_plastic62.jpg,plastic
997,edges\edges_edges_blurred_glass492.jpg,glass
998,edges\edges_edges_blurred_paper491.jpg,paper
999,edges\edges_edges_blurred_metal336.jpg,metal
1000,edges\edges_edges_blurred_paper60.jpg,paper
1001,edges\edges_edges_blurred_cardboard300.jpg,cardboard
1002,edges\edges_edges_blurred_paper325.jpg,paper
1003,edges\edges_edges_blurred_plastic434.jpg,plastic
1004,edges\edges_edges_blurred_plastic202.jpg,plastic
1005,edges\edges_edges_blurred_cardboard393.jpg,cardboard
1006,edges\edges_edges_blurred_paper537.jpg,paper
1007,edges\edges_edges_blurred_plastic458.jpg,plastic
1008,edges\edges_edges_blurred_plastic461.jpg,plastic
1009,edges\edges_edges_blurred_plastic432.jpg,plastic
1010,edges\edges_edges_blurred_plastic369.jpg,plastic
1011,edges\edges_edges_blurred_glass420.jpg,glass
1012,edges\edges_edges_blurred_plastic72.jpg,plastic
1013,edges\edges_edges_blurred_cardboard371.jpg,cardboard
1014,edges\edges_edges_blurred_trash13.jpg,trash
1015,edges\edges_edges_blurred_cardboard115.jpg,cardboard
1016,edges\edges_edges_blurred_cardboard33.jpg,cardboard
1017,edges\edges_edges_blurred_plastic342.jpg,plastic
1018,edges\edges_edges_blurred_paper261.jpg,paper
1019,edges\edges_edges_blurred_cardboard265.jpg,cardboard
1020,edges\edges_edges_blurred_paper156.jpg,paper
1021,edges\edges_edges_blurred_paper496.jpg,paper
1022,edges\edges_edges_blurred_trash9.jpg,trash
1023,edges\edges_edges_blurred_cardboard35.jpg,cardboard
1024,edges\edges_edges_blurred_cardboard220.jpg,cardboard
1025,edges\edges_edges_blurred_trash43.jpg,trash
1026,edges\edges_edges_blurred_cardboard400.jpg,cardboard
1027,edges\edges_edges_blurred_metal138.jpg,metal
1028,edges\edges_edges_blurred_metal173.jpg,metal
1029,edges\edges_edges_blurred_paper83.jpg,paper
1030,edges\edges_edges_blurred_cardboard259.jpg,cardboard
1031,edges\edges_edges_blurred_plastic386.jpg,plastic
1032,edges\edges_edges_blurred_glass407.jpg,glass
