,imgPath,label
492,archive/GarbageClassification\cardboard\cardboard248.jpg,cardboard
493,archive/GarbageClassification\metal\metal29.jpg,metal
494,archive/GarbageClassification\plastic\plastic266.jpg,plastic
495,archive/GarbageClassification\glass\glass185.jpg,glass
496,archive/GarbageClassification\paper\paper549.jpg,paper
497,archive/GarbageClassification\metal\metal279.jpg,metal
498,archive/GarbageClassification\glass\glass281.jpg,glass
499,archive/GarbageClassification\glass\glass41.jpg,glass
500,archive/GarbageClassification\plastic\plastic139.jpg,plastic
501,archive/GarbageClassification\metal\metal374.jpg,metal
502,archive/GarbageClassification\paper\paper554.jpg,paper
503,archive/GarbageClassification\paper\paper389.jpg,paper
504,archive/GarbageClassification\metal\metal125.jpg,metal
505,archive/GarbageClassification\glass\glass133.jpg,glass
506,archive/GarbageClassification\plastic\plastic359.jpg,plastic
507,archive/GarbageClassification\metal\metal273.jpg,metal
508,archive/GarbageClassification\glass\glass483.jpg,glass
509,archive/GarbageClassification\paper\paper296.jpg,paper
510,archive/GarbageClassification\cardboard\cardboard106.jpg,cardboard
511,archive/GarbageClassification\metal\metal370.jpg,metal
512,archive/GarbageClassification\metal\metal32.jpg,metal
513,archive/GarbageClassification\plastic\plastic404.jpg,plastic
514,archive/GarbageClassification\glass\glass215.jpg,glass
515,archive/GarbageClassification\paper\paper225.jpg,paper
516,archive/GarbageClassification\metal\metal241.jpg,metal
517,archive/GarbageClassification\plastic\plastic98.jpg,plastic
518,archive/GarbageClassification\paper\paper565.jpg,paper
519,archive/GarbageClassification\plastic\plastic52.jpg,plastic
520,archive/GarbageClassification\trash\trash137.jpg,trash
521,archive/GarbageClassification\cardboard\cardboard143.jpg,cardboard
522,archive/GarbageClassification\glass\glass287.jpg,glass
523,archive/GarbageClassification\paper\paper580.jpg,paper
524,archive/GarbageClassification\glass\glass289.jpg,glass
525,archive/GarbageClassification\plastic\plastic152.jpg,plastic
526,archive/GarbageClassification\paper\paper159.jpg,paper
527,archive/GarbageClassification\cardboard\cardboard245.jpg,cardboard
528,archive/GarbageClassification\cardboard\cardboard335.jpg,cardboard
529,archive/GarbageClassification\glass\glass145.jpg,glass
530,archive/GarbageClassification\cardboard\cardboard163.jpg,cardboard
531,archive/GarbageClassification\plastic\plastic263.jpg,plastic
532,archive/GarbageClassification\metal\metal69.jpg,metal
533,archive/GarbageClassification\paper\paper188.jpg,paper
534,archive/GarbageClassification\cardboard\cardboard132.jpg,cardboard
535,archive/GarbageClassification\plastic\plastic130.jpg,plastic
536,archive/GarbageClassification\paper\paper593.jpg,paper
537,archive/GarbageClassification\paper\paper450.jpg,paper
538,archive/GarbageClassification\plastic\plastic171.jpg,plastic
539,archive/GarbageClassification\trash\trash102.jpg,trash
540,archive/GarbageClassification\glass\glass365.jpg,glass
541,archive/GarbageClassification\metal\metal123.jpg,metal
542,archive/GarbageClassification\plastic\plastic422.jpg,plastic
543,archive/GarbageClassification\plastic\plastic5.jpg,plastic
544,archive/GarbageClassification\paper\paper577.jpg,paper
545,archive/GarbageClassification\paper\paper448.jpg,paper
546,archive/GarbageClassification\paper\paper85.jpg,paper
547,archive/GarbageClassification\paper\paper133.jpg,paper
548,archive/GarbageClassification\metal\metal107.jpg,metal
549,archive/GarbageClassification\paper\paper473.jpg,paper
550,archive/GarbageClassification\glass\glass411.jpg,glass
551,archive/GarbageClassification\cardboard\cardboard206.jpg,cardboard
552,archive/GarbageClassification\glass\glass121.jpg,glass
553,archive/GarbageClassification\metal\metal31.jpg,metal
554,archive/GarbageClassification\paper\paper529.jpg,paper
555,archive/GarbageClassification\glass\glass337.jpg,glass
556,archive/GarbageClassification\metal\metal169.jpg,metal
557,archive/GarbageClassification\plastic\plastic4.jpg,plastic
558,archive/GarbageClassification\paper\paper300.jpg,paper
559,archive/GarbageClassification\cardboard\cardboard309.jpg,cardboard
560,archive/GarbageClassification\plastic\plastic315.jpg,plastic
561,archive/GarbageClassification\plastic\plastic196.jpg,plastic
562,archive/GarbageClassification\plastic\plastic363.jpg,plastic
563,archive/GarbageClassification\metal\metal133.jpg,metal
564,archive/GarbageClassification\cardboard\cardboard299.jpg,cardboard
565,archive/GarbageClassification\metal\metal67.jpg,metal
566,archive/GarbageClassification\trash\trash35.jpg,trash
567,archive/GarbageClassification\cardboard\cardboard220.jpg,cardboard
568,archive/GarbageClassification\metal\metal378.jpg,metal
569,archive/GarbageClassification\plastic\plastic380.jpg,plastic
570,archive/GarbageClassification\paper\paper134.jpg,paper
571,archive/GarbageClassification\glass\glass307.jpg,glass
572,archive/GarbageClassification\glass\glass116.jpg,glass
573,archive/GarbageClassification\cardboard\cardboard280.jpg,cardboard
574,archive/GarbageClassification\trash\trash113.jpg,trash
575,archive/GarbageClassification\metal\metal113.jpg,metal
576,archive/GarbageClassification\plastic\plastic371.jpg,plastic
577,archive/GarbageClassification\paper\paper445.jpg,paper
578,archive/GarbageClassification\metal\metal299.jpg,metal
579,archive/GarbageClassification\paper\paper88.jpg,paper
580,archive/GarbageClassification\plastic\plastic442.jpg,plastic
581,archive/GarbageClassification\cardboard\cardboard48.jpg,cardboard
582,archive/GarbageClassification\trash\trash124.jpg,trash
583,archive/GarbageClassification\paper\paper160.jpg,paper
584,archive/GarbageClassification\glass\glass357.jpg,glass
585,archive/GarbageClassification\glass\glass213.jpg,glass
586,archive/GarbageClassification\cardboard\cardboard140.jpg,cardboard
587,archive/GarbageClassification\trash\trash94.jpg,trash
588,archive/GarbageClassification\cardboard\cardboard371.jpg,cardboard
589,archive/GarbageClassification\paper\paper180.jpg,paper
590,archive/GarbageClassification\glass\glass160.jpg,glass
591,archive/GarbageClassification\cardboard\cardboard164.jpg,cardboard
592,archive/GarbageClassification\cardboard\cardboard348.jpg,cardboard
593,archive/GarbageClassification\glass\glass330.jpg,glass
594,archive/GarbageClassification\metal\metal321.jpg,metal
595,archive/GarbageClassification\glass\glass70.jpg,glass
596,archive/GarbageClassification\paper\paper184.jpg,paper
597,archive/GarbageClassification\plastic\plastic395.jpg,plastic
598,archive/GarbageClassification\trash\trash22.jpg,trash
599,archive/GarbageClassification\metal\metal109.jpg,metal
600,archive/GarbageClassification\paper\paper519.jpg,paper
601,archive/GarbageClassification\paper\paper542.jpg,paper
602,archive/GarbageClassification\plastic\plastic264.jpg,plastic
603,archive/GarbageClassification\glass\glass10.jpg,glass
604,archive/GarbageClassification\metal\metal92.jpg,metal
605,archive/GarbageClassification\metal\metal211.jpg,metal
606,archive/GarbageClassification\metal\metal368.jpg,metal
607,archive/GarbageClassification\plastic\plastic136.jpg,plastic
608,archive/GarbageClassification\glass\glass461.jpg,glass
609,archive/GarbageClassification\glass\glass256.jpg,glass
610,archive/GarbageClassification\cardboard\cardboard221.jpg,cardboard
611,archive/GarbageClassification\paper\paper169.jpg,paper
612,archive/GarbageClassification\metal\metal236.jpg,metal
613,archive/GarbageClassification\glass\glass127.jpg,glass
614,archive/GarbageClassification\glass\glass269.jpg,glass
615,archive/GarbageClassification\glass\glass124.jpg,glass
616,archive/GarbageClassification\trash\trash36.jpg,trash
617,archive/GarbageClassification\glass\glass366.jpg,glass
618,archive/GarbageClassification\paper\paper590.jpg,paper
619,archive/GarbageClassification\plastic\plastic122.jpg,plastic
620,archive/GarbageClassification\metal\metal30.jpg,metal
621,archive/GarbageClassification\cardboard\cardboard104.jpg,cardboard
622,archive/GarbageClassification\metal\metal405.jpg,metal
623,archive/GarbageClassification\metal\metal392.jpg,metal
624,archive/GarbageClassification\metal\metal173.jpg,metal
625,archive/GarbageClassification\paper\paper582.jpg,paper
626,archive/GarbageClassification\cardboard\cardboard294.jpg,cardboard
627,archive/GarbageClassification\cardboard\cardboard341.jpg,cardboard
628,archive/GarbageClassification\cardboard\cardboard401.jpg,cardboard
629,archive/GarbageClassification\cardboard\cardboard363.jpg,cardboard
630,archive/GarbageClassification\trash\trash91.jpg,trash
631,archive/GarbageClassification\metal\metal407.jpg,metal
632,archive/GarbageClassification\plastic\plastic353.jpg,plastic
633,archive/GarbageClassification\glass\glass36.jpg,glass
634,archive/GarbageClassification\paper\paper585.jpg,paper
635,archive/GarbageClassification\plastic\plastic251.jpg,plastic
636,archive/GarbageClassification\glass\glass71.jpg,glass
637,archive/GarbageClassification\plastic\plastic181.jpg,plastic
638,archive/GarbageClassification\metal\metal55.jpg,metal
639,archive/GarbageClassification\glass\glass489.jpg,glass
640,archive/GarbageClassification\trash\trash108.jpg,trash
641,archive/GarbageClassification\metal\metal350.jpg,metal
642,archive/GarbageClassification\paper\paper427.jpg,paper
643,archive/GarbageClassification\cardboard\cardboard34.jpg,cardboard
644,archive/GarbageClassification\cardboard\cardboard112.jpg,cardboard
645,archive/GarbageClassification\trash\trash89.jpg,trash
646,archive/GarbageClassification\plastic\plastic295.jpg,plastic
647,archive/GarbageClassification\plastic\plastic448.jpg,plastic
648,archive/GarbageClassification\glass\glass129.jpg,glass
649,archive/GarbageClassification\glass\glass223.jpg,glass
650,archive/GarbageClassification\trash\trash131.jpg,trash
651,archive/GarbageClassification\paper\paper478.jpg,paper
652,archive/GarbageClassification\metal\metal158.jpg,metal
653,archive/GarbageClassification\plastic\plastic162.jpg,plastic
654,archive/GarbageClassification\metal\metal201.jpg,metal
655,archive/GarbageClassification\paper\paper102.jpg,paper
656,archive/GarbageClassification\cardboard\cardboard32.jpg,cardboard
657,archive/GarbageClassification\plastic\plastic118.jpg,plastic
658,archive/GarbageClassification\plastic\plastic230.jpg,plastic
659,archive/GarbageClassification\plastic\plastic298.jpg,plastic
660,archive/GarbageClassification\cardboard\cardboard85.jpg,cardboard
661,archive/GarbageClassification\glass\glass115.jpg,glass
662,archive/GarbageClassification\metal\metal170.jpg,metal
663,archive/GarbageClassification\paper\paper1.jpg,paper
664,archive/GarbageClassification\glass\glass22.jpg,glass
665,archive/GarbageClassification\paper\paper336.jpg,paper
666,archive/GarbageClassification\plastic\plastic293.jpg,plastic
667,archive/GarbageClassification\metal\metal14.jpg,metal
668,archive/GarbageClassification\cardboard\cardboard203.jpg,cardboard
669,archive/GarbageClassification\cardboard\cardboard191.jpg,cardboard
670,archive/GarbageClassification\glass\glass40.jpg,glass
671,archive/GarbageClassification\glass\glass274.jpg,glass
672,archive/GarbageClassification\paper\paper353.jpg,paper
673,archive/GarbageClassification\paper\paper252.jpg,paper
674,archive/GarbageClassification\cardboard\cardboard380.jpg,cardboard
675,archive/GarbageClassification\cardboard\cardboard17.jpg,cardboard
676,archive/GarbageClassification\metal\metal51.jpg,metal
677,archive/GarbageClassification\paper\paper573.jpg,paper
678,archive/GarbageClassification\trash\trash135.jpg,trash
679,archive/GarbageClassification\cardboard\cardboard39.jpg,cardboard
680,archive/GarbageClassification\cardboard\cardboard249.jpg,cardboard
681,archive/GarbageClassification\metal\metal73.jpg,metal
682,archive/GarbageClassification\plastic\plastic384.jpg,plastic
683,archive/GarbageClassification\glass\glass395.jpg,glass
684,archive/GarbageClassification\plastic\plastic128.jpg,plastic
685,archive/GarbageClassification\paper\paper38.jpg,paper
686,archive/GarbageClassification\glass\glass273.jpg,glass
687,archive/GarbageClassification\paper\paper345.jpg,paper
688,archive/GarbageClassification\plastic\plastic326.jpg,plastic
689,archive/GarbageClassification\plastic\plastic73.jpg,plastic
690,archive/GarbageClassification\metal\metal60.jpg,metal
691,archive/GarbageClassification\cardboard\cardboard159.jpg,cardboard
692,archive/GarbageClassification\paper\paper167.jpg,paper
693,archive/GarbageClassification\paper\paper425.jpg,paper
694,archive/GarbageClassification\plastic\plastic436.jpg,plastic
695,archive/GarbageClassification\cardboard\cardboard121.jpg,cardboard
696,archive/GarbageClassification\trash\trash4.jpg,trash
697,archive/GarbageClassification\paper\paper552.jpg,paper
698,archive/GarbageClassification\paper\paper417.jpg,paper
699,archive/GarbageClassification\paper\paper204.jpg,paper
700,archive/GarbageClassification\plastic\plastic344.jpg,plastic
701,archive/GarbageClassification\plastic\plastic416.jpg,plastic
702,archive/GarbageClassification\trash\trash38.jpg,trash
703,archive/GarbageClassification\trash\trash114.jpg,trash
704,archive/GarbageClassification\cardboard\cardboard145.jpg,cardboard
705,archive/GarbageClassification\metal\metal155.jpg,metal
706,archive/GarbageClassification\cardboard\cardboard254.jpg,cardboard
707,archive/GarbageClassification\metal\metal151.jpg,metal
708,archive/GarbageClassification\glass\glass179.jpg,glass
709,archive/GarbageClassification\paper\paper257.jpg,paper
710,archive/GarbageClassification\paper\paper350.jpg,paper
711,archive/GarbageClassification\plastic\plastic164.jpg,plastic
712,archive/GarbageClassification\glass\glass69.jpg,glass
713,archive/GarbageClassification\glass\glass486.jpg,glass
714,archive/GarbageClassification\paper\paper186.jpg,paper
715,archive/GarbageClassification\paper\paper380.jpg,paper
716,archive/GarbageClassification\glass\glass117.jpg,glass
717,archive/GarbageClassification\glass\glass303.jpg,glass
718,archive/GarbageClassification\plastic\plastic56.jpg,plastic
719,archive/GarbageClassification\glass\glass484.jpg,glass
720,archive/GarbageClassification\glass\glass420.jpg,glass
721,archive/GarbageClassification\paper\paper2.jpg,paper
722,archive/GarbageClassification\metal\metal23.jpg,metal
723,archive/GarbageClassification\cardboard\cardboard323.jpg,cardboard
724,archive/GarbageClassification\plastic\plastic177.jpg,plastic
725,archive/GarbageClassification\metal\metal399.jpg,metal
726,archive/GarbageClassification\trash\trash129.jpg,trash
727,archive/GarbageClassification\cardboard\cardboard127.jpg,cardboard
728,archive/GarbageClassification\paper\paper500.jpg,paper
729,archive/GarbageClassification\plastic\plastic451.jpg,plastic
730,archive/GarbageClassification\cardboard\cardboard295.jpg,cardboard
731,archive/GarbageClassification\cardboard\cardboard74.jpg,cardboard
732,archive/GarbageClassification\plastic\plastic306.jpg,plastic
733,archive/GarbageClassification\paper\paper208.jpg,paper
734,archive/GarbageClassification\paper\paper374.jpg,paper
735,archive/GarbageClassification\paper\paper240.jpg,paper
736,archive/GarbageClassification\cardboard\cardboard195.jpg,cardboard
737,archive/GarbageClassification\cardboard\cardboard25.jpg,cardboard
738,archive/GarbageClassification\glass\glass319.jpg,glass
739,archive/GarbageClassification\glass\glass216.jpg,glass
740,archive/GarbageClassification\metal\metal182.jpg,metal
741,archive/GarbageClassification\paper\paper194.jpg,paper
742,archive/GarbageClassification\plastic\plastic365.jpg,plastic
743,archive/GarbageClassification\metal\metal207.jpg,metal
744,archive/GarbageClassification\glass\glass51.jpg,glass
745,archive/GarbageClassification\paper\paper588.jpg,paper
746,archive/GarbageClassification\paper\paper59.jpg,paper
747,archive/GarbageClassification\metal\metal297.jpg,metal
748,archive/GarbageClassification\metal\metal110.jpg,metal
749,archive/GarbageClassification\glass\glass42.jpg,glass
750,archive/GarbageClassification\paper\paper213.jpg,paper
751,archive/GarbageClassification\paper\paper468.jpg,paper
752,archive/GarbageClassification\paper\paper94.jpg,paper
753,archive/GarbageClassification\paper\paper324.jpg,paper
754,archive/GarbageClassification\trash\trash132.jpg,trash
755,archive/GarbageClassification\plastic\plastic258.jpg,plastic
756,archive/GarbageClassification\paper\paper223.jpg,paper
757,archive/GarbageClassification\plastic\plastic212.jpg,plastic
758,archive/GarbageClassification\glass\glass367.jpg,glass
759,archive/GarbageClassification\paper\paper273.jpg,paper
760,archive/GarbageClassification\glass\glass162.jpg,glass
761,archive/GarbageClassification\glass\glass83.jpg,glass
762,archive/GarbageClassification\plastic\plastic346.jpg,plastic
763,archive/GarbageClassification\glass\glass151.jpg,glass
764,archive/GarbageClassification\cardboard\cardboard374.jpg,cardboard
765,archive/GarbageClassification\plastic\plastic385.jpg,plastic
766,archive/GarbageClassification\plastic\plastic123.jpg,plastic
767,archive/GarbageClassification\glass\glass186.jpg,glass
768,archive/GarbageClassification\metal\metal341.jpg,metal
769,archive/GarbageClassification\plastic\plastic76.jpg,plastic
770,archive/GarbageClassification\metal\metal377.jpg,metal
771,archive/GarbageClassification\paper\paper145.jpg,paper
772,archive/GarbageClassification\metal\metal258.jpg,metal
773,archive/GarbageClassification\glass\glass291.jpg,glass
774,archive/GarbageClassification\trash\trash69.jpg,trash
775,archive/GarbageClassification\glass\glass157.jpg,glass
776,archive/GarbageClassification\plastic\plastic13.jpg,plastic
777,archive/GarbageClassification\glass\glass131.jpg,glass
778,archive/GarbageClassification\glass\glass239.jpg,glass
779,archive/GarbageClassification\trash\trash109.jpg,trash
780,archive/GarbageClassification\paper\paper96.jpg,paper
781,archive/GarbageClassification\metal\metal313.jpg,metal
782,archive/GarbageClassification\plastic\plastic401.jpg,plastic
783,archive/GarbageClassification\paper\paper326.jpg,paper
784,archive/GarbageClassification\plastic\plastic316.jpg,plastic
785,archive/GarbageClassification\paper\paper497.jpg,paper
786,archive/GarbageClassification\cardboard\cardboard101.jpg,cardboard
787,archive/GarbageClassification\plastic\plastic72.jpg,plastic
788,archive/GarbageClassification\paper\paper506.jpg,paper
789,archive/GarbageClassification\cardboard\cardboard1.jpg,cardboard
790,archive/GarbageClassification\glass\glass403.jpg,glass
791,archive/GarbageClassification\metal\metal255.jpg,metal
792,archive/GarbageClassification\cardboard\cardboard201.jpg,cardboard
793,archive/GarbageClassification\paper\paper551.jpg,paper
794,archive/GarbageClassification\plastic\plastic114.jpg,plastic
795,archive/GarbageClassification\plastic\plastic329.jpg,plastic
796,archive/GarbageClassification\plastic\plastic11.jpg,plastic
797,archive/GarbageClassification\glass\glass85.jpg,glass
798,archive/GarbageClassification\trash\trash55.jpg,trash
799,archive/GarbageClassification\glass\glass340.jpg,glass
800,archive/GarbageClassification\metal\metal44.jpg,metal
801,archive/GarbageClassification\paper\paper435.jpg,paper
802,archive/GarbageClassification\plastic\plastic64.jpg,plastic
803,archive/GarbageClassification\paper\paper196.jpg,paper
804,archive/GarbageClassification\metal\metal280.jpg,metal
805,archive/GarbageClassification\paper\paper60.jpg,paper
806,archive/GarbageClassification\cardboard\cardboard264.jpg,cardboard
807,archive/GarbageClassification\paper\paper265.jpg,paper
808,archive/GarbageClassification\metal\metal63.jpg,metal
809,archive/GarbageClassification\metal\metal402.jpg,metal
810,archive/GarbageClassification\glass\glass260.jpg,glass
811,archive/GarbageClassification\cardboard\cardboard193.jpg,cardboard
812,archive/GarbageClassification\plastic\plastic349.jpg,plastic
813,archive/GarbageClassification\trash\trash19.jpg,trash
814,archive/GarbageClassification\paper\paper533.jpg,paper
815,archive/GarbageClassification\metal\metal340.jpg,metal
816,archive/GarbageClassification\cardboard\cardboard190.jpg,cardboard
817,archive/GarbageClassification\metal\metal54.jpg,metal
818,archive/GarbageClassification\cardboard\cardboard114.jpg,cardboard
819,archive/GarbageClassification\plastic\plastic388.jpg,plastic
820,archive/GarbageClassification\cardboard\cardboard105.jpg,cardboard
821,archive/GarbageClassification\paper\paper288.jpg,paper
822,archive/GarbageClassification\cardboard\cardboard354.jpg,cardboard
823,archive/GarbageClassification\cardboard\cardboard186.jpg,cardboard
824,archive/GarbageClassification\metal\metal186.jpg,metal
825,archive/GarbageClassification\plastic\plastic397.jpg,plastic
826,archive/GarbageClassification\paper\paper93.jpg,paper
827,archive/GarbageClassification\cardboard\cardboard179.jpg,cardboard
828,archive/GarbageClassification\paper\paper493.jpg,paper
829,archive/GarbageClassification\trash\trash21.jpg,trash
830,archive/GarbageClassification\plastic\plastic223.jpg,plastic
831,archive/GarbageClassification\cardboard\cardboard373.jpg,cardboard
832,archive/GarbageClassification\cardboard\cardboard9.jpg,cardboard
833,archive/GarbageClassification\paper\paper528.jpg,paper
834,archive/GarbageClassification\paper\paper570.jpg,paper
835,archive/GarbageClassification\paper\paper41.jpg,paper
836,archive/GarbageClassification\paper\paper137.jpg,paper
837,archive/GarbageClassification\plastic\plastic480.jpg,plastic
838,archive/GarbageClassification\paper\paper531.jpg,paper
839,archive/GarbageClassification\cardboard\cardboard172.jpg,cardboard
840,archive/GarbageClassification\plastic\plastic271.jpg,plastic
841,archive/GarbageClassification\glass\glass132.jpg,glass
842,archive/GarbageClassification\metal\metal284.jpg,metal
843,archive/GarbageClassification\paper\paper541.jpg,paper
844,archive/GarbageClassification\metal\metal49.jpg,metal
845,archive/GarbageClassification\plastic\plastic366.jpg,plastic
846,archive/GarbageClassification\paper\paper203.jpg,paper
847,archive/GarbageClassification\paper\paper459.jpg,paper
848,archive/GarbageClassification\glass\glass428.jpg,glass
849,archive/GarbageClassification\cardboard\cardboard210.jpg,cardboard
850,archive/GarbageClassification\paper\paper367.jpg,paper
851,archive/GarbageClassification\cardboard\cardboard88.jpg,cardboard
852,archive/GarbageClassification\plastic\plastic17.jpg,plastic
853,archive/GarbageClassification\glass\glass433.jpg,glass
854,archive/GarbageClassification\glass\glass252.jpg,glass
855,archive/GarbageClassification\glass\glass278.jpg,glass
856,archive/GarbageClassification\metal\metal234.jpg,metal
857,archive/GarbageClassification\paper\paper507.jpg,paper
858,archive/GarbageClassification\plastic\plastic427.jpg,plastic
859,archive/GarbageClassification\paper\paper135.jpg,paper
860,archive/GarbageClassification\cardboard\cardboard19.jpg,cardboard
861,archive/GarbageClassification\cardboard\cardboard316.jpg,cardboard
862,archive/GarbageClassification\paper\paper286.jpg,paper
863,archive/GarbageClassification\glass\glass397.jpg,glass
864,archive/GarbageClassification\paper\paper469.jpg,paper
865,archive/GarbageClassification\glass\glass449.jpg,glass
866,archive/GarbageClassification\plastic\plastic377.jpg,plastic
867,archive/GarbageClassification\metal\metal375.jpg,metal
868,archive/GarbageClassification\plastic\plastic239.jpg,plastic
869,archive/GarbageClassification\paper\paper331.jpg,paper
870,archive/GarbageClassification\cardboard\cardboard261.jpg,cardboard
871,archive/GarbageClassification\metal\metal76.jpg,metal
872,archive/GarbageClassification\glass\glass105.jpg,glass
873,archive/GarbageClassification\paper\paper348.jpg,paper
874,archive/GarbageClassification\paper\paper197.jpg,paper
875,archive/GarbageClassification\cardboard\cardboard192.jpg,cardboard
876,archive/GarbageClassification\plastic\plastic216.jpg,plastic
877,archive/GarbageClassification\cardboard\cardboard241.jpg,cardboard
878,archive/GarbageClassification\cardboard\cardboard122.jpg,cardboard
879,archive/GarbageClassification\cardboard\cardboard113.jpg,cardboard
880,archive/GarbageClassification\plastic\plastic350.jpg,plastic
881,archive/GarbageClassification\metal\metal354.jpg,metal
882,archive/GarbageClassification\metal\metal206.jpg,metal
883,archive/GarbageClassification\plastic\plastic287.jpg,plastic
884,archive/GarbageClassification\plastic\plastic307.jpg,plastic
885,archive/GarbageClassification\cardboard\cardboard219.jpg,cardboard
886,archive/GarbageClassification\cardboard\cardboard296.jpg,cardboard
887,archive/GarbageClassification\paper\paper572.jpg,paper
888,archive/GarbageClassification\cardboard\cardboard300.jpg,cardboard
889,archive/GarbageClassification\cardboard\cardboard115.jpg,cardboard
890,archive/GarbageClassification\paper\paper293.jpg,paper
891,archive/GarbageClassification\paper\paper592.jpg,paper
892,archive/GarbageClassification\glass\glass467.jpg,glass
893,archive/GarbageClassification\plastic\plastic18.jpg,plastic
894,archive/GarbageClassification\cardboard\cardboard325.jpg,cardboard
895,archive/GarbageClassification\glass\glass355.jpg,glass
896,archive/GarbageClassification\paper\paper333.jpg,paper
897,archive/GarbageClassification\plastic\plastic71.jpg,plastic
898,archive/GarbageClassification\glass\glass380.jpg,glass
899,archive/GarbageClassification\plastic\plastic68.jpg,plastic
900,archive/GarbageClassification\cardboard\cardboard31.jpg,cardboard
901,archive/GarbageClassification\metal\metal230.jpg,metal
902,archive/GarbageClassification\paper\paper321.jpg,paper
903,archive/GarbageClassification\metal\metal338.jpg,metal
904,archive/GarbageClassification\metal\metal259.jpg,metal
905,archive/GarbageClassification\metal\metal184.jpg,metal
906,archive/GarbageClassification\metal\metal336.jpg,metal
907,archive/GarbageClassification\glass\glass490.jpg,glass
908,archive/GarbageClassification\glass\glass416.jpg,glass
909,archive/GarbageClassification\metal\metal3.jpg,metal
910,archive/GarbageClassification\plastic\plastic7.jpg,plastic
911,archive/GarbageClassification\metal\metal308.jpg,metal
912,archive/GarbageClassification\glass\glass182.jpg,glass
913,archive/GarbageClassification\metal\metal289.jpg,metal
914,archive/GarbageClassification\paper\paper253.jpg,paper
915,archive/GarbageClassification\metal\metal240.jpg,metal
916,archive/GarbageClassification\paper\paper235.jpg,paper
917,archive/GarbageClassification\cardboard\cardboard93.jpg,cardboard
918,archive/GarbageClassification\cardboard\cardboard87.jpg,cardboard
919,archive/GarbageClassification\trash\trash3.jpg,trash
920,archive/GarbageClassification\plastic\plastic261.jpg,plastic
921,archive/GarbageClassification\cardboard\cardboard24.jpg,cardboard
922,archive/GarbageClassification\trash\trash99.jpg,trash
923,archive/GarbageClassification\glass\glass255.jpg,glass
924,archive/GarbageClassification\metal\metal337.jpg,metal
925,archive/GarbageClassification\cardboard\cardboard297.jpg,cardboard
926,archive/GarbageClassification\paper\paper164.jpg,paper
927,archive/GarbageClassification\paper\paper384.jpg,paper
928,archive/GarbageClassification\paper\paper101.jpg,paper
929,archive/GarbageClassification\paper\paper594.jpg,paper
930,archive/GarbageClassification\metal\metal64.jpg,metal
931,archive/GarbageClassification\plastic\plastic199.jpg,plastic
932,archive/GarbageClassification\paper\paper378.jpg,paper
933,archive/GarbageClassification\paper\paper9.jpg,paper
934,archive/GarbageClassification\paper\paper289.jpg,paper
935,archive/GarbageClassification\trash\trash23.jpg,trash
936,archive/GarbageClassification\paper\paper537.jpg,paper
937,archive/GarbageClassification\paper\paper498.jpg,paper
938,archive/GarbageClassification\paper\paper364.jpg,paper
939,archive/GarbageClassification\plastic\plastic357.jpg,plastic
940,archive/GarbageClassification\glass\glass184.jpg,glass
941,archive/GarbageClassification\plastic\plastic297.jpg,plastic
942,archive/GarbageClassification\plastic\plastic253.jpg,plastic
943,archive/GarbageClassification\paper\paper76.jpg,paper
944,archive/GarbageClassification\glass\glass296.jpg,glass
945,archive/GarbageClassification\metal\metal78.jpg,metal
946,archive/GarbageClassification\cardboard\cardboard246.jpg,cardboard
947,archive/GarbageClassification\plastic\plastic46.jpg,plastic
948,archive/GarbageClassification\metal\metal136.jpg,metal
949,archive/GarbageClassification\glass\glass200.jpg,glass
950,archive/GarbageClassification\paper\paper65.jpg,paper
951,archive/GarbageClassification\glass\glass283.jpg,glass
952,archive/GarbageClassification\plastic\plastic260.jpg,plastic
953,archive/GarbageClassification\trash\trash97.jpg,trash
954,archive/GarbageClassification\trash\trash6.jpg,trash
955,archive/GarbageClassification\metal\metal277.jpg,metal
956,archive/GarbageClassification\cardboard\cardboard40.jpg,cardboard
957,archive/GarbageClassification\plastic\plastic469.jpg,plastic
958,archive/GarbageClassification\paper\paper578.jpg,paper
959,archive/GarbageClassification\paper\paper579.jpg,paper
960,archive/GarbageClassification\plastic\plastic358.jpg,plastic
961,archive/GarbageClassification\plastic\plastic277.jpg,plastic
962,archive/GarbageClassification\trash\trash46.jpg,trash
963,archive/GarbageClassification\paper\paper440.jpg,paper
964,archive/GarbageClassification\metal\metal347.jpg,metal
965,archive/GarbageClassification\glass\glass176.jpg,glass
966,archive/GarbageClassification\cardboard\cardboard232.jpg,cardboard
967,archive/GarbageClassification\paper\paper98.jpg,paper
968,archive/GarbageClassification\metal\metal304.jpg,metal
969,archive/GarbageClassification\glass\glass298.jpg,glass
970,archive/GarbageClassification\cardboard\cardboard372.jpg,cardboard
971,archive/GarbageClassification\paper\paper401.jpg,paper
972,archive/GarbageClassification\glass\glass5.jpg,glass
973,archive/GarbageClassification\plastic\plastic280.jpg,plastic
974,archive/GarbageClassification\paper\paper423.jpg,paper
975,archive/GarbageClassification\glass\glass451.jpg,glass
976,archive/GarbageClassification\plastic\plastic142.jpg,plastic
977,archive/GarbageClassification\metal\metal4.jpg,metal
978,archive/GarbageClassification\paper\paper535.jpg,paper
979,archive/GarbageClassification\paper\paper231.jpg,paper
980,archive/GarbageClassification\glass\glass434.jpg,glass
981,archive/GarbageClassification\paper\paper107.jpg,paper
