,imgPath,label
497,Gaussian_Blured\blurred_plastic220.jpg,plastic
498,Gaussian_Blured\blurred_metal51.jpg,metal
499,Gaussian_Blured\blurred_paper216.jpg,paper
500,Gaussian_Blured\blurred_plastic399.jpg,plastic
501,Gaussian_Blured\blurred_paper27.jpg,paper
502,Gaussian_Blured\blurred_cardboard8.jpg,cardboard
503,Gaussian_Blured\blurred_plastic295.jpg,plastic
504,Gaussian_Blured\blurred_metal208.jpg,metal
505,Gaussian_Blured\blurred_cardboard166.jpg,cardboard
506,Gaussian_Blured\blurred_metal123.jpg,metal
507,Gaussian_Blured\blurred_cardboard400.jpg,cardboard
508,Gaussian_Blured\blurred_paper443.jpg,paper
509,Gaussian_Blured\blurred_metal1.jpg,metal
510,Gaussian_Blured\blurred_paper430.jpg,paper
511,Gaussian_Blured\blurred_trash88.jpg,trash
512,Gaussian_Blured\blurred_trash107.jpg,trash
513,Gaussian_Blured\blurred_trash133.jpg,trash
514,Gaussian_Blured\blurred_metal404.jpg,metal
515,Gaussian_Blured\blurred_paper349.jpg,paper
516,Gaussian_Blured\blurred_cardboard183.jpg,cardboard
517,Gaussian_Blured\blurred_plastic467.jpg,plastic
518,Gaussian_Blured\blurred_glass368.jpg,glass
519,Gaussian_Blured\blurred_metal265.jpg,metal
520,Gaussian_Blured\blurred_glass134.jpg,glass
521,Gaussian_Blured\blurred_plastic276.jpg,plastic
522,Gaussian_Blured\blurred_cardboard2.jpg,cardboard
523,Gaussian_Blured\blurred_glass336.jpg,glass
524,Gaussian_Blured\blurred_cardboard276.jpg,cardboard
525,Gaussian_Blured\blurred_cardboard164.jpg,cardboard
526,Gaussian_Blured\blurred_cardboard142.jpg,cardboard
527,Gaussian_Blured\blurred_glass92.jpg,glass
528,Gaussian_Blured\blurred_plastic10.jpg,plastic
529,Gaussian_Blured\blurred_paper402.jpg,paper
530,Gaussian_Blured\blurred_cardboard293.jpg,cardboard
531,Gaussian_Blured\blurred_glass174.jpg,glass
532,Gaussian_Blured\blurred_glass168.jpg,glass
533,Gaussian_Blured\blurred_glass90.jpg,glass
534,Gaussian_Blured\blurred_paper529.jpg,paper
535,Gaussian_Blured\blurred_glass340.jpg,glass
536,Gaussian_Blured\blurred_glass160.jpg,glass
537,Gaussian_Blured\blurred_glass309.jpg,glass
538,Gaussian_Blured\blurred_plastic431.jpg,plastic
539,Gaussian_Blured\blurred_metal199.jpg,metal
540,Gaussian_Blured\blurred_metal13.jpg,metal
541,Gaussian_Blured\blurred_plastic86.jpg,plastic
542,Gaussian_Blured\blurred_paper240.jpg,paper
543,Gaussian_Blured\blurred_metal55.jpg,metal
544,Gaussian_Blured\blurred_paper424.jpg,paper
545,Gaussian_Blured\blurred_cardboard122.jpg,cardboard
546,Gaussian_Blured\blurred_metal397.jpg,metal
547,Gaussian_Blured\blurred_trash23.jpg,trash
548,Gaussian_Blured\blurred_plastic131.jpg,plastic
549,Gaussian_Blured\blurred_plastic433.jpg,plastic
550,Gaussian_Blured\blurred_paper186.jpg,paper
551,Gaussian_Blured\blurred_metal88.jpg,metal
552,Gaussian_Blured\blurred_paper415.jpg,paper
553,Gaussian_Blured\blurred_paper565.jpg,paper
554,Gaussian_Blured\blurred_glass392.jpg,glass
555,Gaussian_Blured\blurred_metal114.jpg,metal
556,Gaussian_Blured\blurred_metal142.jpg,metal
557,Gaussian_Blured\blurred_metal358.jpg,metal
558,Gaussian_Blured\blurred_paper281.jpg,paper
559,Gaussian_Blured\blurred_metal130.jpg,metal
560,Gaussian_Blured\blurred_plastic94.jpg,plastic
561,Gaussian_Blured\blurred_plastic379.jpg,plastic
562,Gaussian_Blured\blurred_glass289.jpg,glass
563,Gaussian_Blured\blurred_cardboard232.jpg,cardboard
564,Gaussian_Blured\blurred_cardboard195.jpg,cardboard
565,Gaussian_Blured\blurred_plastic405.jpg,plastic
566,Gaussian_Blured\blurred_cardboard148.jpg,cardboard
567,Gaussian_Blured\blurred_paper472.jpg,paper
568,Gaussian_Blured\blurred_cardboard162.jpg,cardboard
569,Gaussian_Blured\blurred_glass460.jpg,glass
570,Gaussian_Blured\blurred_paper483.jpg,paper
571,Gaussian_Blured\blurred_metal117.jpg,metal
572,Gaussian_Blured\blurred_glass315.jpg,glass
573,Gaussian_Blured\blurred_cardboard44.jpg,cardboard
574,Gaussian_Blured\blurred_plastic181.jpg,plastic
575,Gaussian_Blured\blurred_plastic13.jpg,plastic
576,Gaussian_Blured\blurred_cardboard292.jpg,cardboard
577,Gaussian_Blured\blurred_glass156.jpg,glass
578,Gaussian_Blured\blurred_metal269.jpg,metal
579,Gaussian_Blured\blurred_glass196.jpg,glass
580,Gaussian_Blured\blurred_paper22.jpg,paper
581,Gaussian_Blured\blurred_plastic116.jpg,plastic
582,Gaussian_Blured\blurred_paper73.jpg,paper
583,Gaussian_Blured\blurred_cardboard189.jpg,cardboard
584,Gaussian_Blured\blurred_plastic457.jpg,plastic
585,Gaussian_Blured\blurred_paper26.jpg,paper
586,Gaussian_Blured\blurred_metal137.jpg,metal
587,Gaussian_Blured\blurred_paper99.jpg,paper
588,Gaussian_Blured\blurred_cardboard12.jpg,cardboard
589,Gaussian_Blured\blurred_paper162.jpg,paper
590,Gaussian_Blured\blurred_paper283.jpg,paper
591,Gaussian_Blured\blurred_paper137.jpg,paper
592,Gaussian_Blured\blurred_glass456.jpg,glass
593,Gaussian_Blured\blurred_plastic377.jpg,plastic
594,Gaussian_Blured\blurred_glass419.jpg,glass
595,Gaussian_Blured\blurred_metal99.jpg,metal
596,Gaussian_Blured\blurred_glass221.jpg,glass
597,Gaussian_Blured\blurred_cardboard1.jpg,cardboard
598,Gaussian_Blured\blurred_plastic227.jpg,plastic
599,Gaussian_Blured\blurred_metal89.jpg,metal
600,Gaussian_Blured\blurred_plastic357.jpg,plastic
601,Gaussian_Blured\blurred_glass95.jpg,glass
602,Gaussian_Blured\blurred_metal29.jpg,metal
603,Gaussian_Blured\blurred_paper500.jpg,paper
604,Gaussian_Blured\blurred_paper411.jpg,paper
605,Gaussian_Blured\blurred_paper179.jpg,paper
606,Gaussian_Blured\blurred_metal367.jpg,metal
607,Gaussian_Blured\blurred_paper590.jpg,paper
608,Gaussian_Blured\blurred_trash95.jpg,trash
609,Gaussian_Blured\blurred_paper360.jpg,paper
610,Gaussian_Blured\blurred_plastic55.jpg,plastic
611,Gaussian_Blured\blurred_plastic222.jpg,plastic
612,Gaussian_Blured\blurred_paper551.jpg,paper
613,Gaussian_Blured\blurred_paper145.jpg,paper
614,Gaussian_Blured\blurred_paper467.jpg,paper
615,Gaussian_Blured\blurred_glass6.jpg,glass
616,Gaussian_Blured\blurred_plastic301.jpg,plastic
617,Gaussian_Blured\blurred_paper184.jpg,paper
618,Gaussian_Blured\blurred_plastic427.jpg,plastic
619,Gaussian_Blured\blurred_paper370.jpg,paper
620,Gaussian_Blured\blurred_paper284.jpg,paper
621,Gaussian_Blured\blurred_cardboard210.jpg,cardboard
622,Gaussian_Blured\blurred_metal388.jpg,metal
623,Gaussian_Blured\blurred_paper259.jpg,paper
624,Gaussian_Blured\blurred_cardboard98.jpg,cardboard
625,Gaussian_Blured\blurred_metal44.jpg,metal
626,Gaussian_Blured\blurred_cardboard321.jpg,cardboard
627,Gaussian_Blured\blurred_cardboard129.jpg,cardboard
628,Gaussian_Blured\blurred_paper96.jpg,paper
629,Gaussian_Blured\blurred_glass184.jpg,glass
630,Gaussian_Blured\blurred_plastic180.jpg,plastic
631,Gaussian_Blured\blurred_glass20.jpg,glass
632,Gaussian_Blured\blurred_glass12.jpg,glass
633,Gaussian_Blured\blurred_paper212.jpg,paper
634,Gaussian_Blured\blurred_metal399.jpg,metal
635,Gaussian_Blured\blurred_cardboard251.jpg,cardboard
636,Gaussian_Blured\blurred_plastic435.jpg,plastic
637,Gaussian_Blured\blurred_plastic447.jpg,plastic
638,Gaussian_Blured\blurred_glass379.jpg,glass
639,Gaussian_Blured\blurred_trash56.jpg,trash
640,Gaussian_Blured\blurred_plastic366.jpg,plastic
641,Gaussian_Blured\blurred_paper446.jpg,paper
642,Gaussian_Blured\blurred_paper126.jpg,paper
643,Gaussian_Blured\blurred_cardboard159.jpg,cardboard
644,Gaussian_Blured\blurred_plastic111.jpg,plastic
645,Gaussian_Blured\blurred_cardboard360.jpg,cardboard
646,Gaussian_Blured\blurred_metal262.jpg,metal
647,Gaussian_Blured\blurred_paper391.jpg,paper
648,Gaussian_Blured\blurred_metal376.jpg,metal
649,Gaussian_Blured\blurred_glass287.jpg,glass
650,Gaussian_Blured\blurred_glass116.jpg,glass
651,Gaussian_Blured\blurred_plastic24.jpg,plastic
652,Gaussian_Blured\blurred_trash69.jpg,trash
653,Gaussian_Blured\blurred_plastic240.jpg,plastic
654,Gaussian_Blured\blurred_paper82.jpg,paper
655,Gaussian_Blured\blurred_paper274.jpg,paper
656,Gaussian_Blured\blurred_cardboard393.jpg,cardboard
657,Gaussian_Blured\blurred_glass389.jpg,glass
658,Gaussian_Blured\blurred_metal200.jpg,metal
659,Gaussian_Blured\blurred_paper558.jpg,paper
660,Gaussian_Blured\blurred_paper491.jpg,paper
661,Gaussian_Blured\blurred_paper503.jpg,paper
662,Gaussian_Blured\blurred_paper302.jpg,paper
663,Gaussian_Blured\blurred_plastic67.jpg,plastic
664,Gaussian_Blured\blurred_glass252.jpg,glass
665,Gaussian_Blured\blurred_plastic39.jpg,plastic
666,Gaussian_Blured\blurred_metal323.jpg,metal
667,Gaussian_Blured\blurred_glass40.jpg,glass
668,Gaussian_Blured\blurred_metal147.jpg,metal
669,Gaussian_Blured\blurred_cardboard22.jpg,cardboard
670,Gaussian_Blured\blurred_glass213.jpg,glass
671,Gaussian_Blured\blurred_plastic310.jpg,plastic
672,Gaussian_Blured\blurred_metal174.jpg,metal
673,Gaussian_Blured\blurred_plastic142.jpg,plastic
674,Gaussian_Blured\blurred_cardboard233.jpg,cardboard
675,Gaussian_Blured\blurred_paper191.jpg,paper
676,Gaussian_Blured\blurred_metal261.jpg,metal
677,Gaussian_Blured\blurred_cardboard134.jpg,cardboard
678,Gaussian_Blured\blurred_cardboard30.jpg,cardboard
679,Gaussian_Blured\blurred_trash79.jpg,trash
680,Gaussian_Blured\blurred_cardboard118.jpg,cardboard
681,Gaussian_Blured\blurred_paper69.jpg,paper
682,Gaussian_Blured\blurred_paper593.jpg,paper
683,Gaussian_Blured\blurred_metal97.jpg,metal
684,Gaussian_Blured\blurred_metal322.jpg,metal
685,Gaussian_Blured\blurred_paper152.jpg,paper
686,Gaussian_Blured\blurred_plastic420.jpg,plastic
687,Gaussian_Blured\blurred_glass18.jpg,glass
688,Gaussian_Blured\blurred_glass366.jpg,glass
689,Gaussian_Blured\blurred_plastic110.jpg,plastic
690,Gaussian_Blured\blurred_paper183.jpg,paper
691,Gaussian_Blured\blurred_glass290.jpg,glass
692,Gaussian_Blured\blurred_glass235.jpg,glass
693,Gaussian_Blured\blurred_metal347.jpg,metal
694,Gaussian_Blured\blurred_metal132.jpg,metal
695,Gaussian_Blured\blurred_plastic434.jpg,plastic
696,Gaussian_Blured\blurred_glass108.jpg,glass
697,Gaussian_Blured\blurred_paper492.jpg,paper
698,Gaussian_Blured\blurred_cardboard216.jpg,cardboard
699,Gaussian_Blured\blurred_glass441.jpg,glass
700,Gaussian_Blured\blurred_metal139.jpg,metal
701,Gaussian_Blured\blurred_glass36.jpg,glass
702,Gaussian_Blured\blurred_paper63.jpg,paper
703,Gaussian_Blured\blurred_cardboard267.jpg,cardboard
704,Gaussian_Blured\blurred_paper246.jpg,paper
705,Gaussian_Blured\blurred_plastic163.jpg,plastic
706,Gaussian_Blured\blurred_paper233.jpg,paper
707,Gaussian_Blured\blurred_cardboard173.jpg,cardboard
708,Gaussian_Blured\blurred_trash33.jpg,trash
709,Gaussian_Blured\blurred_paper330.jpg,paper
710,Gaussian_Blured\blurred_glass227.jpg,glass
711,Gaussian_Blured\blurred_metal46.jpg,metal
712,Gaussian_Blured\blurred_plastic289.jpg,plastic
713,Gaussian_Blured\blurred_glass99.jpg,glass
714,Gaussian_Blured\blurred_glass254.jpg,glass
715,Gaussian_Blured\blurred_plastic412.jpg,plastic
716,Gaussian_Blured\blurred_plastic343.jpg,plastic
717,Gaussian_Blured\blurred_glass15.jpg,glass
718,Gaussian_Blured\blurred_glass449.jpg,glass
719,Gaussian_Blured\blurred_glass162.jpg,glass
720,Gaussian_Blured\blurred_plastic284.jpg,plastic
721,Gaussian_Blured\blurred_paper404.jpg,paper
722,Gaussian_Blured\blurred_plastic233.jpg,plastic
723,Gaussian_Blured\blurred_plastic277.jpg,plastic
724,Gaussian_Blured\blurred_glass347.jpg,glass
725,Gaussian_Blured\blurred_cardboard300.jpg,cardboard
726,Gaussian_Blured\blurred_metal274.jpg,metal
727,Gaussian_Blured\blurred_plastic355.jpg,plastic
728,Gaussian_Blured\blurred_cardboard15.jpg,cardboard
729,Gaussian_Blured\blurred_plastic426.jpg,plastic
730,Gaussian_Blured\blurred_cardboard175.jpg,cardboard
731,Gaussian_Blured\blurred_glass469.jpg,glass
732,Gaussian_Blured\blurred_glass154.jpg,glass
733,Gaussian_Blured\blurred_metal403.jpg,metal
734,Gaussian_Blured\blurred_plastic54.jpg,plastic
735,Gaussian_Blured\blurred_metal148.jpg,metal
736,Gaussian_Blured\blurred_metal352.jpg,metal
737,Gaussian_Blured\blurred_cardboard324.jpg,cardboard
738,Gaussian_Blured\blurred_plastic438.jpg,plastic
739,Gaussian_Blured\blurred_paper18.jpg,paper
740,Gaussian_Blured\blurred_cardboard342.jpg,cardboard
741,Gaussian_Blured\blurred_paper232.jpg,paper
742,Gaussian_Blured\blurred_plastic273.jpg,plastic
743,Gaussian_Blured\blurred_trash129.jpg,trash
744,Gaussian_Blured\blurred_metal197.jpg,metal
745,Gaussian_Blured\blurred_glass269.jpg,glass
746,Gaussian_Blured\blurred_cardboard180.jpg,cardboard
747,Gaussian_Blured\blurred_glass81.jpg,glass
748,Gaussian_Blured\blurred_paper130.jpg,paper
749,Gaussian_Blured\blurred_plastic362.jpg,plastic
750,Gaussian_Blured\blurred_metal129.jpg,metal
751,Gaussian_Blured\blurred_trash28.jpg,trash
752,Gaussian_Blured\blurred_glass466.jpg,glass
753,Gaussian_Blured\blurred_glass233.jpg,glass
754,Gaussian_Blured\blurred_glass468.jpg,glass
755,Gaussian_Blured\blurred_cardboard194.jpg,cardboard
756,Gaussian_Blured\blurred_plastic452.jpg,plastic
757,Gaussian_Blured\blurred_glass258.jpg,glass
758,Gaussian_Blured\blurred_paper428.jpg,paper
759,Gaussian_Blured\blurred_cardboard60.jpg,cardboard
760,Gaussian_Blured\blurred_cardboard153.jpg,cardboard
761,Gaussian_Blured\blurred_paper48.jpg,paper
762,Gaussian_Blured\blurred_paper238.jpg,paper
763,Gaussian_Blured\blurred_glass253.jpg,glass
764,Gaussian_Blured\blurred_cardboard191.jpg,cardboard
765,Gaussian_Blured\blurred_plastic175.jpg,plastic
766,Gaussian_Blured\blurred_plastic194.jpg,plastic
767,Gaussian_Blured\blurred_plastic161.jpg,plastic
768,Gaussian_Blured\blurred_paper340.jpg,paper
769,Gaussian_Blured\blurred_plastic114.jpg,plastic
770,Gaussian_Blured\blurred_cardboard73.jpg,cardboard
771,Gaussian_Blured\blurred_paper420.jpg,paper
772,Gaussian_Blured\blurred_paper560.jpg,paper
773,Gaussian_Blured\blurred_glass8.jpg,glass
774,Gaussian_Blured\blurred_paper139.jpg,paper
775,Gaussian_Blured\blurred_glass412.jpg,glass
776,Gaussian_Blured\blurred_plastic239.jpg,plastic
777,Gaussian_Blured\blurred_paper262.jpg,paper
778,Gaussian_Blured\blurred_paper523.jpg,paper
779,Gaussian_Blured\blurred_cardboard329.jpg,cardboard
780,Gaussian_Blured\blurred_paper585.jpg,paper
781,Gaussian_Blured\blurred_paper319.jpg,paper
782,Gaussian_Blured\blurred_paper555.jpg,paper
783,Gaussian_Blured\blurred_metal2.jpg,metal
784,Gaussian_Blured\blurred_plastic414.jpg,plastic
785,Gaussian_Blured\blurred_paper335.jpg,paper
786,Gaussian_Blured\blurred_plastic418.jpg,plastic
787,Gaussian_Blured\blurred_paper530.jpg,paper
788,Gaussian_Blured\blurred_glass313.jpg,glass
789,Gaussian_Blured\blurred_plastic201.jpg,plastic
790,Gaussian_Blured\blurred_metal153.jpg,metal
791,Gaussian_Blured\blurred_glass453.jpg,glass
792,Gaussian_Blured\blurred_metal266.jpg,metal
793,Gaussian_Blured\blurred_paper454.jpg,paper
794,Gaussian_Blured\blurred_cardboard150.jpg,cardboard
795,Gaussian_Blured\blurred_cardboard64.jpg,cardboard
796,Gaussian_Blured\blurred_glass42.jpg,glass
797,Gaussian_Blured\blurred_plastic49.jpg,plastic
798,Gaussian_Blured\blurred_cardboard151.jpg,cardboard
799,Gaussian_Blured\blurred_cardboard84.jpg,cardboard
800,Gaussian_Blured\blurred_cardboard71.jpg,cardboard
801,Gaussian_Blured\blurred_plastic471.jpg,plastic
802,Gaussian_Blured\blurred_paper341.jpg,paper
803,Gaussian_Blured\blurred_paper66.jpg,paper
804,Gaussian_Blured\blurred_trash48.jpg,trash
805,Gaussian_Blured\blurred_paper209.jpg,paper
806,Gaussian_Blured\blurred_plastic8.jpg,plastic
807,Gaussian_Blured\blurred_glass297.jpg,glass
808,Gaussian_Blured\blurred_glass248.jpg,glass
809,Gaussian_Blured\blurred_paper199.jpg,paper
810,Gaussian_Blured\blurred_paper49.jpg,paper
811,Gaussian_Blured\blurred_glass198.jpg,glass
812,Gaussian_Blured\blurred_paper459.jpg,paper
813,Gaussian_Blured\blurred_paper23.jpg,paper
814,Gaussian_Blured\blurred_glass317.jpg,glass
815,Gaussian_Blured\blurred_glass112.jpg,glass
816,Gaussian_Blured\blurred_paper311.jpg,paper
817,Gaussian_Blured\blurred_paper128.jpg,paper
818,Gaussian_Blured\blurred_paper567.jpg,paper
819,Gaussian_Blured\blurred_cardboard163.jpg,cardboard
820,Gaussian_Blured\blurred_metal181.jpg,metal
821,Gaussian_Blured\blurred_paper297.jpg,paper
822,Gaussian_Blured\blurred_paper447.jpg,paper
823,Gaussian_Blured\blurred_paper397.jpg,paper
824,Gaussian_Blured\blurred_cardboard172.jpg,cardboard
825,Gaussian_Blured\blurred_paper245.jpg,paper
826,Gaussian_Blured\blurred_plastic71.jpg,plastic
827,Gaussian_Blured\blurred_metal111.jpg,metal
828,Gaussian_Blured\blurred_metal273.jpg,metal
829,Gaussian_Blured\blurred_cardboard344.jpg,cardboard
830,Gaussian_Blured\blurred_glass273.jpg,glass
831,Gaussian_Blured\blurred_cardboard331.jpg,cardboard
832,Gaussian_Blured\blurred_paper589.jpg,paper
833,Gaussian_Blured\blurred_glass360.jpg,glass
834,Gaussian_Blured\blurred_metal28.jpg,metal
835,Gaussian_Blured\blurred_plastic226.jpg,plastic
836,Gaussian_Blured\blurred_glass218.jpg,glass
837,Gaussian_Blured\blurred_paper4.jpg,paper
838,Gaussian_Blured\blurred_paper502.jpg,paper
839,Gaussian_Blured\blurred_paper325.jpg,paper
840,Gaussian_Blured\blurred_trash24.jpg,trash
841,Gaussian_Blured\blurred_plastic437.jpg,plastic
842,Gaussian_Blured\blurred_cardboard70.jpg,cardboard
843,Gaussian_Blured\blurred_glass455.jpg,glass
844,Gaussian_Blured\blurred_plastic50.jpg,plastic
845,Gaussian_Blured\blurred_trash26.jpg,trash
846,Gaussian_Blured\blurred_trash44.jpg,trash
847,Gaussian_Blured\blurred_plastic59.jpg,plastic
848,Gaussian_Blured\blurred_plastic470.jpg,plastic
849,Gaussian_Blured\blurred_cardboard137.jpg,cardboard
850,Gaussian_Blured\blurred_metal150.jpg,metal
851,Gaussian_Blured\blurred_metal279.jpg,metal
852,Gaussian_Blured\blurred_glass311.jpg,glass
853,Gaussian_Blured\blurred_trash47.jpg,trash
854,Gaussian_Blured\blurred_plastic280.jpg,plastic
855,Gaussian_Blured\blurred_glass434.jpg,glass
856,Gaussian_Blured\blurred_plastic332.jpg,plastic
857,Gaussian_Blured\blurred_trash3.jpg,trash
858,Gaussian_Blured\blurred_cardboard34.jpg,cardboard
859,Gaussian_Blured\blurred_paper421.jpg,paper
860,Gaussian_Blured\blurred_paper371.jpg,paper
861,Gaussian_Blured\blurred_plastic253.jpg,plastic
862,Gaussian_Blured\blurred_paper531.jpg,paper
863,Gaussian_Blured\blurred_paper38.jpg,paper
864,Gaussian_Blured\blurred_cardboard348.jpg,cardboard
865,Gaussian_Blured\blurred_cardboard401.jpg,cardboard
866,Gaussian_Blured\blurred_paper67.jpg,paper
867,Gaussian_Blured\blurred_paper132.jpg,paper
868,Gaussian_Blured\blurred_cardboard282.jpg,cardboard
869,Gaussian_Blured\blurred_glass364.jpg,glass
870,Gaussian_Blured\blurred_glass371.jpg,glass
871,Gaussian_Blured\blurred_paper81.jpg,paper
872,Gaussian_Blured\blurred_glass104.jpg,glass
873,Gaussian_Blured\blurred_paper576.jpg,paper
874,Gaussian_Blured\blurred_metal311.jpg,metal
875,Gaussian_Blured\blurred_cardboard355.jpg,cardboard
876,Gaussian_Blured\blurred_glass349.jpg,glass
877,Gaussian_Blured\blurred_cardboard238.jpg,cardboard
878,Gaussian_Blured\blurred_paper587.jpg,paper
879,Gaussian_Blured\blurred_paper384.jpg,paper
880,Gaussian_Blured\blurred_plastic303.jpg,plastic
881,Gaussian_Blured\blurred_plastic372.jpg,plastic
882,Gaussian_Blured\blurred_paper124.jpg,paper
883,Gaussian_Blured\blurred_plastic14.jpg,plastic
884,Gaussian_Blured\blurred_plastic282.jpg,plastic
885,Gaussian_Blured\blurred_plastic179.jpg,plastic
886,Gaussian_Blured\blurred_paper516.jpg,paper
887,Gaussian_Blured\blurred_glass483.jpg,glass
888,Gaussian_Blured\blurred_paper153.jpg,paper
889,Gaussian_Blured\blurred_plastic329.jpg,plastic
890,Gaussian_Blured\blurred_plastic384.jpg,plastic
891,Gaussian_Blured\blurred_paper248.jpg,paper
892,Gaussian_Blured\blurred_paper221.jpg,paper
893,Gaussian_Blured\blurred_metal351.jpg,metal
894,Gaussian_Blured\blurred_plastic361.jpg,plastic
895,Gaussian_Blured\blurred_metal166.jpg,metal
896,Gaussian_Blured\blurred_paper554.jpg,paper
897,Gaussian_Blured\blurred_plastic477.jpg,plastic
898,Gaussian_Blured\blurred_paper116.jpg,paper
899,Gaussian_Blured\blurred_paper95.jpg,paper
900,Gaussian_Blured\blurred_plastic409.jpg,plastic
901,Gaussian_Blured\blurred_paper28.jpg,paper
902,Gaussian_Blured\blurred_glass24.jpg,glass
903,Gaussian_Blured\blurred_cardboard155.jpg,cardboard
904,Gaussian_Blured\blurred_cardboard27.jpg,cardboard
905,Gaussian_Blured\blurred_metal69.jpg,metal
906,Gaussian_Blured\blurred_cardboard75.jpg,cardboard
907,Gaussian_Blured\blurred_cardboard338.jpg,cardboard
908,Gaussian_Blured\blurred_paper331.jpg,paper
909,Gaussian_Blured\blurred_cardboard320.jpg,cardboard
910,Gaussian_Blured\blurred_metal379.jpg,metal
911,Gaussian_Blured\blurred_plastic211.jpg,plastic
912,Gaussian_Blured\blurred_paper292.jpg,paper
913,Gaussian_Blured\blurred_paper470.jpg,paper
914,Gaussian_Blured\blurred_trash2.jpg,trash
915,Gaussian_Blured\blurred_metal386.jpg,metal
916,Gaussian_Blured\blurred_glass384.jpg,glass
917,Gaussian_Blured\blurred_paper444.jpg,paper
918,Gaussian_Blured\blurred_paper204.jpg,paper
919,Gaussian_Blured\blurred_glass408.jpg,glass
920,Gaussian_Blured\blurred_cardboard212.jpg,cardboard
921,Gaussian_Blured\blurred_plastic328.jpg,plastic
922,Gaussian_Blured\blurred_cardboard9.jpg,cardboard
923,Gaussian_Blured\blurred_glass216.jpg,glass
924,Gaussian_Blured\blurred_plastic185.jpg,plastic
925,Gaussian_Blured\blurred_plastic25.jpg,plastic
926,Gaussian_Blured\blurred_plastic225.jpg,plastic
927,Gaussian_Blured\blurred_metal49.jpg,metal
928,Gaussian_Blured\blurred_metal34.jpg,metal
929,Gaussian_Blured\blurred_metal228.jpg,metal
930,Gaussian_Blured\blurred_paper72.jpg,paper
931,Gaussian_Blured\blurred_cardboard235.jpg,cardboard
932,Gaussian_Blured\blurred_metal33.jpg,metal
933,Gaussian_Blured\blurred_glass448.jpg,glass
934,Gaussian_Blured\blurred_cardboard268.jpg,cardboard
935,Gaussian_Blured\blurred_paper70.jpg,paper
936,Gaussian_Blured\blurred_plastic325.jpg,plastic
937,Gaussian_Blured\blurred_plastic232.jpg,plastic
938,Gaussian_Blured\blurred_paper46.jpg,paper
939,Gaussian_Blured\blurred_glass2.jpg,glass
940,Gaussian_Blured\blurred_paper564.jpg,paper
941,Gaussian_Blured\blurred_paper344.jpg,paper
942,Gaussian_Blured\blurred_paper520.jpg,paper
943,Gaussian_Blured\blurred_glass373.jpg,glass
944,Gaussian_Blured\blurred_plastic177.jpg,plastic
945,Gaussian_Blured\blurred_glass200.jpg,glass
946,Gaussian_Blured\blurred_glass178.jpg,glass
947,Gaussian_Blured\blurred_paper285.jpg,paper
948,Gaussian_Blured\blurred_plastic199.jpg,plastic
949,Gaussian_Blured\blurred_metal56.jpg,metal
950,Gaussian_Blured\blurred_glass244.jpg,glass
951,Gaussian_Blured\blurred_metal406.jpg,metal
952,Gaussian_Blured\blurred_paper440.jpg,paper
953,Gaussian_Blured\blurred_paper540.jpg,paper
954,Gaussian_Blured\blurred_plastic98.jpg,plastic
955,Gaussian_Blured\blurred_paper519.jpg,paper
956,Gaussian_Blured\blurred_plastic279.jpg,plastic
957,Gaussian_Blured\blurred_cardboard277.jpg,cardboard
958,Gaussian_Blured\blurred_metal124.jpg,metal
959,Gaussian_Blured\blurred_paper320.jpg,paper
960,Gaussian_Blured\blurred_glass487.jpg,glass
961,Gaussian_Blured\blurred_paper269.jpg,paper
962,Gaussian_Blured\blurred_paper405.jpg,paper
963,Gaussian_Blured\blurred_metal171.jpg,metal
964,Gaussian_Blured\blurred_cardboard322.jpg,cardboard
965,Gaussian_Blured\blurred_trash85.jpg,trash
966,Gaussian_Blured\blurred_plastic449.jpg,plastic
967,Gaussian_Blured\blurred_cardboard54.jpg,cardboard
968,Gaussian_Blured\blurred_cardboard243.jpg,cardboard
969,Gaussian_Blured\blurred_glass298.jpg,glass
970,Gaussian_Blured\blurred_paper215.jpg,paper
971,Gaussian_Blured\blurred_cardboard298.jpg,cardboard
972,Gaussian_Blured\blurred_metal312.jpg,metal
973,Gaussian_Blured\blurred_paper552.jpg,paper
974,Gaussian_Blured\blurred_paper338.jpg,paper
975,Gaussian_Blured\blurred_paper58.jpg,paper
976,Gaussian_Blured\blurred_trash31.jpg,trash
977,Gaussian_Blured\blurred_metal184.jpg,metal
978,Gaussian_Blured\blurred_glass259.jpg,glass
979,Gaussian_Blured\blurred_plastic396.jpg,plastic
980,Gaussian_Blured\blurred_plastic316.jpg,plastic
981,Gaussian_Blured\blurred_paper375.jpg,paper
982,Gaussian_Blured\blurred_plastic75.jpg,plastic
983,Gaussian_Blured\blurred_metal175.jpg,metal
984,Gaussian_Blured\blurred_metal195.jpg,metal
985,Gaussian_Blured\blurred_cardboard165.jpg,cardboard
986,Gaussian_Blured\blurred_metal316.jpg,metal
987,Gaussian_Blured\blurred_glass264.jpg,glass
988,Gaussian_Blured\blurred_paper40.jpg,paper
989,Gaussian_Blured\blurred_paper157.jpg,paper
990,Gaussian_Blured\blurred_cardboard236.jpg,cardboard
991,Gaussian_Blured\blurred_plastic248.jpg,plastic
992,Gaussian_Blured\blurred_paper133.jpg,paper
993,Gaussian_Blured\blurred_metal235.jpg,metal
994,Gaussian_Blured\blurred_glass226.jpg,glass
995,Gaussian_Blured\blurred_trash70.jpg,trash
