imgPath,label
Gaussian_Blured_Pictures\blurred_paper216.jpg,paper
Gaussian_Blured_Pictures\blurred_metal132.jpg,metal
Gaussian_Blured_Pictures\blurred_metal380.jpg,metal
Gaussian_Blured_Pictures\blurred_glass264.jpg,glass
Gaussian_Blured_Pictures\blurred_metal82.jpg,metal
Gaussian_Blured_Pictures\blurred_paper163.jpg,paper
Gaussian_Blured_Pictures\blurred_glass168.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic255.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal293.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard396.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard347.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic390.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic282.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic43.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass114.jpg,glass
Gaussian_Blured_Pictures\blurred_glass152.jpg,glass
Gaussian_Blured_Pictures\blurred_paper565.jpg,paper
Gaussian_Blured_Pictures\blurred_metal223.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic263.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal204.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard52.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper114.jpg,paper
Gaussian_Blured_Pictures\blurred_paper529.jpg,paper
Gaussian_Blured_Pictures\blurred_metal349.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic225.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper85.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard234.jpg,cardboard
Gaussian_Blured_Pictures\blurred_metal97.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard156.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard289.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic463.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper43.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard37.jpg,cardboard
Gaussian_Blured_Pictures\blurred_metal98.jpg,metal
Gaussian_Blured_Pictures\blurred_paper276.jpg,paper
Gaussian_Blured_Pictures\blurred_glass468.jpg,glass
Gaussian_Blured_Pictures\blurred_paper427.jpg,paper
Gaussian_Blured_Pictures\blurred_paper355.jpg,paper
Gaussian_Blured_Pictures\blurred_metal137.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic210.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal229.jpg,metal
Gaussian_Blured_Pictures\blurred_paper499.jpg,paper
Gaussian_Blured_Pictures\blurred_paper192.jpg,paper
Gaussian_Blured_Pictures\blurred_paper289.jpg,paper
Gaussian_Blured_Pictures\blurred_glass240.jpg,glass
Gaussian_Blured_Pictures\blurred_paper535.jpg,paper
Gaussian_Blured_Pictures\blurred_paper306.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic442.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper88.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard273.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic349.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper81.jpg,paper
Gaussian_Blured_Pictures\blurred_metal100.jpg,metal
Gaussian_Blured_Pictures\blurred_glass290.jpg,glass
Gaussian_Blured_Pictures\blurred_paper404.jpg,paper
Gaussian_Blured_Pictures\blurred_glass429.jpg,glass
Gaussian_Blured_Pictures\blurred_glass327.jpg,glass
Gaussian_Blured_Pictures\blurred_glass234.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic296.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic445.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal249.jpg,metal
Gaussian_Blured_Pictures\blurred_glass371.jpg,glass
Gaussian_Blured_Pictures\blurred_paper305.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard350.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper554.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard82.jpg,cardboard
Gaussian_Blured_Pictures\blurred_metal227.jpg,metal
Gaussian_Blured_Pictures\blurred_metal248.jpg,metal
Gaussian_Blured_Pictures\blurred_metal265.jpg,metal
Gaussian_Blured_Pictures\blurred_paper567.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic235.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass185.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard360.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard124.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic458.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal260.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic337.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass373.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard298.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper559.jpg,paper
Gaussian_Blured_Pictures\blurred_glass462.jpg,glass
Gaussian_Blured_Pictures\blurred_glass416.jpg,glass
Gaussian_Blured_Pictures\blurred_metal234.jpg,metal
Gaussian_Blured_Pictures\blurred_paper139.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic357.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass103.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic196.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic209.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper129.jpg,paper
Gaussian_Blured_Pictures\blurred_metal152.jpg,metal
Gaussian_Blured_Pictures\blurred_glass6.jpg,glass
Gaussian_Blured_Pictures\blurred_paper429.jpg,paper
Gaussian_Blured_Pictures\blurred_metal3.jpg,metal
Gaussian_Blured_Pictures\blurred_glass211.jpg,glass
Gaussian_Blured_Pictures\blurred_metal72.jpg,metal
Gaussian_Blured_Pictures\blurred_glass14.jpg,glass
Gaussian_Blured_Pictures\blurred_metal296.jpg,metal
Gaussian_Blured_Pictures\blurred_metal257.jpg,metal
Gaussian_Blured_Pictures\blurred_glass37.jpg,glass
Gaussian_Blured_Pictures\blurred_trash47.jpg,trash
Gaussian_Blured_Pictures\blurred_paper407.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic238.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard342.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic157.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard50.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard178.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic476.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard40.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass486.jpg,glass
Gaussian_Blured_Pictures\blurred_metal192.jpg,metal
Gaussian_Blured_Pictures\blurred_glass420.jpg,glass
Gaussian_Blured_Pictures\blurred_paper343.jpg,paper
Gaussian_Blured_Pictures\blurred_metal176.jpg,metal
Gaussian_Blured_Pictures\blurred_glass96.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard231.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic25.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass215.jpg,glass
Gaussian_Blured_Pictures\blurred_metal155.jpg,metal
Gaussian_Blured_Pictures\blurred_metal184.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard391.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic415.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard265.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic41.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic382.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic185.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard48.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard195.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass354.jpg,glass
Gaussian_Blured_Pictures\blurred_metal351.jpg,metal
Gaussian_Blured_Pictures\blurred_trash109.jpg,trash
Gaussian_Blured_Pictures\blurred_glass71.jpg,glass
Gaussian_Blured_Pictures\blurred_glass466.jpg,glass
Gaussian_Blured_Pictures\blurred_paper34.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic192.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper67.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic389.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic125.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic3.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper300.jpg,paper
Gaussian_Blured_Pictures\blurred_glass164.jpg,glass
Gaussian_Blured_Pictures\blurred_glass402.jpg,glass
Gaussian_Blured_Pictures\blurred_metal300.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard43.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass239.jpg,glass
Gaussian_Blured_Pictures\blurred_paper222.jpg,paper
Gaussian_Blured_Pictures\blurred_metal113.jpg,metal
Gaussian_Blured_Pictures\blurred_paper397.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic361.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal339.jpg,metal
Gaussian_Blured_Pictures\blurred_glass418.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard6.jpg,cardboard
Gaussian_Blured_Pictures\blurred_trash99.jpg,trash
Gaussian_Blured_Pictures\blurred_plastic83.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic159.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper265.jpg,paper
Gaussian_Blured_Pictures\blurred_paper19.jpg,paper
Gaussian_Blured_Pictures\blurred_paper587.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic87.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard312.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic29.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper551.jpg,paper
Gaussian_Blured_Pictures\blurred_metal305.jpg,metal
Gaussian_Blured_Pictures\blurred_paper210.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard254.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass88.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic34.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper454.jpg,paper
Gaussian_Blured_Pictures\blurred_metal218.jpg,metal
Gaussian_Blured_Pictures\blurred_metal185.jpg,metal
Gaussian_Blured_Pictures\blurred_paper316.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard133.jpg,cardboard
Gaussian_Blured_Pictures\blurred_metal404.jpg,metal
Gaussian_Blured_Pictures\blurred_trash61.jpg,trash
Gaussian_Blured_Pictures\blurred_paper233.jpg,paper
Gaussian_Blured_Pictures\blurred_glass472.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic358.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic369.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass39.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard313.jpg,cardboard
Gaussian_Blured_Pictures\blurred_trash88.jpg,trash
Gaussian_Blured_Pictures\blurred_glass332.jpg,glass
Gaussian_Blured_Pictures\blurred_glass231.jpg,glass
Gaussian_Blured_Pictures\blurred_glass159.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic327.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper303.jpg,paper
Gaussian_Blured_Pictures\blurred_trash10.jpg,trash
Gaussian_Blured_Pictures\blurred_glass480.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic163.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard184.jpg,cardboard
Gaussian_Blured_Pictures\blurred_metal111.jpg,metal
Gaussian_Blured_Pictures\blurred_paper396.jpg,paper
Gaussian_Blured_Pictures\blurred_paper549.jpg,paper
Gaussian_Blured_Pictures\blurred_glass410.jpg,glass
Gaussian_Blured_Pictures\blurred_glass401.jpg,glass
Gaussian_Blured_Pictures\blurred_metal110.jpg,metal
Gaussian_Blured_Pictures\blurred_metal367.jpg,metal
Gaussian_Blured_Pictures\blurred_paper90.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic109.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard176.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper80.jpg,paper
Gaussian_Blured_Pictures\blurred_paper488.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard87.jpg,cardboard
Gaussian_Blured_Pictures\blurred_metal285.jpg,metal
Gaussian_Blured_Pictures\blurred_metal337.jpg,metal
Gaussian_Blured_Pictures\blurred_glass266.jpg,glass
Gaussian_Blured_Pictures\blurred_paper402.jpg,paper
Gaussian_Blured_Pictures\blurred_metal172.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic384.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic289.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic56.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass452.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard199.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper144.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard344.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass66.jpg,glass
Gaussian_Blured_Pictures\blurred_paper260.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic323.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper400.jpg,paper
Gaussian_Blured_Pictures\blurred_trash28.jpg,trash
Gaussian_Blured_Pictures\blurred_plastic457.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper568.jpg,paper
Gaussian_Blured_Pictures\blurred_metal220.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard61.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper342.jpg,paper
Gaussian_Blured_Pictures\blurred_paper379.jpg,paper
Gaussian_Blured_Pictures\blurred_glass260.jpg,glass
Gaussian_Blured_Pictures\blurred_trash121.jpg,trash
Gaussian_Blured_Pictures\blurred_cardboard268.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic397.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper283.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard11.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass244.jpg,glass
Gaussian_Blured_Pictures\blurred_glass138.jpg,glass
Gaussian_Blured_Pictures\blurred_glass94.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic456.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass189.jpg,glass
Gaussian_Blured_Pictures\blurred_metal397.jpg,metal
Gaussian_Blured_Pictures\blurred_glass300.jpg,glass
Gaussian_Blured_Pictures\blurred_paper145.jpg,paper
Gaussian_Blured_Pictures\blurred_trash41.jpg,trash
Gaussian_Blured_Pictures\blurred_glass467.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic434.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic258.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard190.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard69.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass394.jpg,glass
Gaussian_Blured_Pictures\blurred_glass186.jpg,glass
Gaussian_Blured_Pictures\blurred_paper68.jpg,paper
Gaussian_Blured_Pictures\blurred_paper148.jpg,paper
Gaussian_Blured_Pictures\blurred_paper135.jpg,paper
Gaussian_Blured_Pictures\blurred_metal169.jpg,metal
Gaussian_Blured_Pictures\blurred_glass56.jpg,glass
Gaussian_Blured_Pictures\blurred_trash105.jpg,trash
Gaussian_Blured_Pictures\blurred_trash68.jpg,trash
Gaussian_Blured_Pictures\blurred_cardboard290.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard86.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass233.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic371.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper236.jpg,paper
Gaussian_Blured_Pictures\blurred_glass431.jpg,glass
Gaussian_Blured_Pictures\blurred_paper101.jpg,paper
Gaussian_Blured_Pictures\blurred_paper252.jpg,paper
Gaussian_Blured_Pictures\blurred_glass303.jpg,glass
Gaussian_Blured_Pictures\blurred_glass100.jpg,glass
Gaussian_Blured_Pictures\blurred_trash42.jpg,trash
Gaussian_Blured_Pictures\blurred_cardboard173.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass141.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard244.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper419.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard46.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic1.jpg,plastic
Gaussian_Blured_Pictures\blurred_trash57.jpg,trash
Gaussian_Blured_Pictures\blurred_glass13.jpg,glass
Gaussian_Blured_Pictures\blurred_glass160.jpg,glass
Gaussian_Blured_Pictures\blurred_paper3.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic419.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass421.jpg,glass
Gaussian_Blured_Pictures\blurred_paper98.jpg,paper
Gaussian_Blured_Pictures\blurred_paper298.jpg,paper
Gaussian_Blured_Pictures\blurred_paper89.jpg,paper
Gaussian_Blured_Pictures\blurred_glass144.jpg,glass
Gaussian_Blured_Pictures\blurred_paper278.jpg,paper
Gaussian_Blured_Pictures\blurred_paper490.jpg,paper
Gaussian_Blured_Pictures\blurred_metal259.jpg,metal
Gaussian_Blured_Pictures\blurred_glass188.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic105.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper53.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic69.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass101.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard366.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard389.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass370.jpg,glass
Gaussian_Blured_Pictures\blurred_paper270.jpg,paper
Gaussian_Blured_Pictures\blurred_glass461.jpg,glass
Gaussian_Blured_Pictures\blurred_glass317.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard100.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass73.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic190.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper261.jpg,paper
Gaussian_Blured_Pictures\blurred_metal266.jpg,metal
Gaussian_Blured_Pictures\blurred_glass129.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic264.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper294.jpg,paper
Gaussian_Blured_Pictures\blurred_paper584.jpg,paper
Gaussian_Blured_Pictures\blurred_glass361.jpg,glass
Gaussian_Blured_Pictures\blurred_metal365.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard67.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic62.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic257.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal283.jpg,metal
Gaussian_Blured_Pictures\blurred_metal35.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic164.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard81.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper322.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard78.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic48.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal239.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard174.jpg,cardboard
Gaussian_Blured_Pictures\blurred_trash25.jpg,trash
Gaussian_Blured_Pictures\blurred_trash2.jpg,trash
Gaussian_Blured_Pictures\blurred_paper94.jpg,paper
Gaussian_Blured_Pictures\blurred_paper341.jpg,paper
Gaussian_Blured_Pictures\blurred_glass448.jpg,glass
Gaussian_Blured_Pictures\blurred_glass79.jpg,glass
Gaussian_Blured_Pictures\blurred_paper197.jpg,paper
Gaussian_Blured_Pictures\blurred_glass223.jpg,glass
Gaussian_Blured_Pictures\blurred_glass457.jpg,glass
Gaussian_Blured_Pictures\blurred_trash14.jpg,trash
Gaussian_Blured_Pictures\blurred_paper437.jpg,paper
Gaussian_Blured_Pictures\blurred_metal378.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic37.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper282.jpg,paper
Gaussian_Blured_Pictures\blurred_paper533.jpg,paper
Gaussian_Blured_Pictures\blurred_paper389.jpg,paper
Gaussian_Blured_Pictures\blurred_metal303.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard45.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass438.jpg,glass
Gaussian_Blured_Pictures\blurred_glass200.jpg,glass
Gaussian_Blured_Pictures\blurred_trash23.jpg,trash
Gaussian_Blured_Pictures\blurred_paper8.jpg,paper
Gaussian_Blured_Pictures\blurred_paper63.jpg,paper
Gaussian_Blured_Pictures\blurred_metal134.jpg,metal
Gaussian_Blured_Pictures\blurred_paper254.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard155.jpg,cardboard
Gaussian_Blured_Pictures\blurred_metal99.jpg,metal
Gaussian_Blured_Pictures\blurred_glass268.jpg,glass
Gaussian_Blured_Pictures\blurred_paper522.jpg,paper
Gaussian_Blured_Pictures\blurred_glass399.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic129.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard381.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic370.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper328.jpg,paper
Gaussian_Blured_Pictures\blurred_metal324.jpg,metal
Gaussian_Blured_Pictures\blurred_paper347.jpg,paper
Gaussian_Blured_Pictures\blurred_paper159.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic199.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal8.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard19.jpg,cardboard
Gaussian_Blured_Pictures\blurred_metal331.jpg,metal
Gaussian_Blured_Pictures\blurred_glass411.jpg,glass
Gaussian_Blured_Pictures\blurred_metal167.jpg,metal
Gaussian_Blured_Pictures\blurred_metal359.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic269.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal173.jpg,metal
Gaussian_Blured_Pictures\blurred_metal240.jpg,metal
Gaussian_Blured_Pictures\blurred_metal107.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic58.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper271.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard247.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard17.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass442.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic68.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard98.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper555.jpg,paper
Gaussian_Blured_Pictures\blurred_glass283.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic375.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper484.jpg,paper
Gaussian_Blured_Pictures\blurred_paper221.jpg,paper
Gaussian_Blured_Pictures\blurred_metal32.jpg,metal
Gaussian_Blured_Pictures\blurred_paper240.jpg,paper
Gaussian_Blured_Pictures\blurred_paper553.jpg,paper
Gaussian_Blured_Pictures\blurred_paper434.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard260.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard131.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass97.jpg,glass
Gaussian_Blured_Pictures\blurred_glass41.jpg,glass
Gaussian_Blured_Pictures\blurred_glass363.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard374.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic44.jpg,plastic
Gaussian_Blured_Pictures\blurred_glass247.jpg,glass
Gaussian_Blured_Pictures\blurred_plastic162.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard217.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper285.jpg,paper
Gaussian_Blured_Pictures\blurred_metal320.jpg,metal
Gaussian_Blured_Pictures\blurred_metal261.jpg,metal
Gaussian_Blured_Pictures\blurred_paper480.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard55.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper512.jpg,paper
Gaussian_Blured_Pictures\blurred_cardboard189.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper75.jpg,paper
Gaussian_Blured_Pictures\blurred_metal124.jpg,metal
Gaussian_Blured_Pictures\blurred_paper319.jpg,paper
Gaussian_Blured_Pictures\blurred_paper439.jpg,paper
Gaussian_Blured_Pictures\blurred_paper71.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic15.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard257.jpg,cardboard
Gaussian_Blured_Pictures\blurred_plastic203.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper399.jpg,paper
Gaussian_Blured_Pictures\blurred_metal57.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard321.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper392.jpg,paper
Gaussian_Blured_Pictures\blurred_plastic76.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic416.jpg,plastic
Gaussian_Blured_Pictures\blurred_metal105.jpg,metal
Gaussian_Blured_Pictures\blurred_glass134.jpg,glass
Gaussian_Blured_Pictures\blurred_glass139.jpg,glass
Gaussian_Blured_Pictures\blurred_paper189.jpg,paper
Gaussian_Blured_Pictures\blurred_metal238.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic331.jpg,plastic
Gaussian_Blured_Pictures\blurred_cardboard258.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass28.jpg,glass
Gaussian_Blured_Pictures\blurred_glass474.jpg,glass
Gaussian_Blured_Pictures\blurred_metal267.jpg,metal
Gaussian_Blured_Pictures\blurred_cardboard63.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard62.jpg,cardboard
Gaussian_Blured_Pictures\blurred_cardboard233.jpg,cardboard
Gaussian_Blured_Pictures\blurred_glass388.jpg,glass
Gaussian_Blured_Pictures\blurred_metal379.jpg,metal
Gaussian_Blured_Pictures\blurred_paper547.jpg,paper
Gaussian_Blured_Pictures\blurred_metal151.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic136.jpg,plastic
Gaussian_Blured_Pictures\blurred_plastic330.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper541.jpg,paper
Gaussian_Blured_Pictures\blurred_metal315.jpg,metal
Gaussian_Blured_Pictures\blurred_trash38.jpg,trash
Gaussian_Blured_Pictures\blurred_plastic256.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper97.jpg,paper
Gaussian_Blured_Pictures\blurred_paper349.jpg,paper
Gaussian_Blured_Pictures\blurred_paper438.jpg,paper
Gaussian_Blured_Pictures\blurred_glass281.jpg,glass
Gaussian_Blured_Pictures\blurred_paper556.jpg,paper
Gaussian_Blured_Pictures\blurred_glass496.jpg,glass
Gaussian_Blured_Pictures\blurred_cardboard165.jpg,cardboard
Gaussian_Blured_Pictures\blurred_paper412.jpg,paper
Gaussian_Blured_Pictures\blurred_paper11.jpg,paper
Gaussian_Blured_Pictures\blurred_paper136.jpg,paper
Gaussian_Blured_Pictures\blurred_paper172.jpg,paper
Gaussian_Blured_Pictures\blurred_metal122.jpg,metal
Gaussian_Blured_Pictures\blurred_metal313.jpg,metal
Gaussian_Blured_Pictures\blurred_plastic84.jpg,plastic
Gaussian_Blured_Pictures\blurred_paper489.jpg,paper
