imgPath,label
Edge_Detection_Picture\edges_metal248.jpg,metal
Edge_Detection_Picture\edges_metal265.jpg,metal
Edge_Detection_Picture\edges_paper567.jpg,paper
Edge_Detection_Picture\edges_plastic235.jpg,plastic
Edge_Detection_Picture\edges_glass185.jpg,glass
Edge_Detection_Picture\edges_cardboard360.jpg,cardboard
Edge_Detection_Picture\edges_cardboard124.jpg,cardboard
Edge_Detection_Picture\edges_plastic458.jpg,plastic
Edge_Detection_Picture\edges_metal260.jpg,metal
Edge_Detection_Picture\edges_plastic337.jpg,plastic
Edge_Detection_Picture\edges_glass373.jpg,glass
Edge_Detection_Picture\edges_cardboard298.jpg,cardboard
Edge_Detection_Picture\edges_paper559.jpg,paper
Edge_Detection_Picture\edges_glass462.jpg,glass
Edge_Detection_Picture\edges_glass416.jpg,glass
Edge_Detection_Picture\edges_metal234.jpg,metal
Edge_Detection_Picture\edges_paper139.jpg,paper
Edge_Detection_Picture\edges_plastic357.jpg,plastic
Edge_Detection_Picture\edges_glass103.jpg,glass
Edge_Detection_Picture\edges_plastic196.jpg,plastic
Edge_Detection_Picture\edges_plastic209.jpg,plastic
Edge_Detection_Picture\edges_paper129.jpg,paper
Edge_Detection_Picture\edges_metal152.jpg,metal
Edge_Detection_Picture\edges_glass6.jpg,glass
Edge_Detection_Picture\edges_paper429.jpg,paper
Edge_Detection_Picture\edges_metal3.jpg,metal
Edge_Detection_Picture\edges_glass211.jpg,glass
Edge_Detection_Picture\edges_metal72.jpg,metal
Edge_Detection_Picture\edges_glass14.jpg,glass
Edge_Detection_Picture\edges_metal296.jpg,metal
Edge_Detection_Picture\edges_metal257.jpg,metal
Edge_Detection_Picture\edges_glass37.jpg,glass
Edge_Detection_Picture\edges_trash47.jpg,trash
Edge_Detection_Picture\edges_paper407.jpg,paper
Edge_Detection_Picture\edges_plastic238.jpg,plastic
Edge_Detection_Picture\edges_cardboard342.jpg,cardboard
Edge_Detection_Picture\edges_plastic157.jpg,plastic
Edge_Detection_Picture\edges_cardboard50.jpg,cardboard
Edge_Detection_Picture\edges_cardboard178.jpg,cardboard
Edge_Detection_Picture\edges_plastic476.jpg,plastic
Edge_Detection_Picture\edges_cardboard40.jpg,cardboard
Edge_Detection_Picture\edges_glass486.jpg,glass
Edge_Detection_Picture\edges_metal192.jpg,metal
Edge_Detection_Picture\edges_glass420.jpg,glass
Edge_Detection_Picture\edges_paper343.jpg,paper
Edge_Detection_Picture\edges_metal176.jpg,metal
Edge_Detection_Picture\edges_glass96.jpg,glass
Edge_Detection_Picture\edges_cardboard231.jpg,cardboard
Edge_Detection_Picture\edges_plastic25.jpg,plastic
Edge_Detection_Picture\edges_glass215.jpg,glass
Edge_Detection_Picture\edges_metal155.jpg,metal
Edge_Detection_Picture\edges_metal184.jpg,metal
Edge_Detection_Picture\edges_cardboard391.jpg,cardboard
Edge_Detection_Picture\edges_plastic415.jpg,plastic
Edge_Detection_Picture\edges_cardboard265.jpg,cardboard
Edge_Detection_Picture\edges_plastic41.jpg,plastic
Edge_Detection_Picture\edges_plastic382.jpg,plastic
Edge_Detection_Picture\edges_plastic185.jpg,plastic
Edge_Detection_Picture\edges_cardboard48.jpg,cardboard
Edge_Detection_Picture\edges_cardboard195.jpg,cardboard
Edge_Detection_Picture\edges_glass354.jpg,glass
Edge_Detection_Picture\edges_metal351.jpg,metal
Edge_Detection_Picture\edges_trash109.jpg,trash
Edge_Detection_Picture\edges_glass71.jpg,glass
Edge_Detection_Picture\edges_glass466.jpg,glass
Edge_Detection_Picture\edges_paper34.jpg,paper
Edge_Detection_Picture\edges_plastic192.jpg,plastic
Edge_Detection_Picture\edges_paper67.jpg,paper
Edge_Detection_Picture\edges_plastic389.jpg,plastic
Edge_Detection_Picture\edges_plastic125.jpg,plastic
Edge_Detection_Picture\edges_plastic3.jpg,plastic
Edge_Detection_Picture\edges_paper300.jpg,paper
Edge_Detection_Picture\edges_glass164.jpg,glass
Edge_Detection_Picture\edges_glass402.jpg,glass
Edge_Detection_Picture\edges_metal300.jpg,metal
Edge_Detection_Picture\edges_cardboard43.jpg,cardboard
Edge_Detection_Picture\edges_glass239.jpg,glass
Edge_Detection_Picture\edges_paper222.jpg,paper
Edge_Detection_Picture\edges_metal113.jpg,metal
Edge_Detection_Picture\edges_paper397.jpg,paper
Edge_Detection_Picture\edges_plastic361.jpg,plastic
Edge_Detection_Picture\edges_metal339.jpg,metal
Edge_Detection_Picture\edges_glass418.jpg,glass
Edge_Detection_Picture\edges_cardboard6.jpg,cardboard
Edge_Detection_Picture\edges_trash99.jpg,trash
Edge_Detection_Picture\edges_plastic83.jpg,plastic
Edge_Detection_Picture\edges_plastic159.jpg,plastic
Edge_Detection_Picture\edges_paper265.jpg,paper
Edge_Detection_Picture\edges_paper19.jpg,paper
Edge_Detection_Picture\edges_paper587.jpg,paper
Edge_Detection_Picture\edges_plastic87.jpg,plastic
Edge_Detection_Picture\edges_cardboard312.jpg,cardboard
Edge_Detection_Picture\edges_plastic29.jpg,plastic
Edge_Detection_Picture\edges_paper551.jpg,paper
Edge_Detection_Picture\edges_metal305.jpg,metal
Edge_Detection_Picture\edges_paper210.jpg,paper
Edge_Detection_Picture\edges_cardboard254.jpg,cardboard
Edge_Detection_Picture\edges_glass88.jpg,glass
Edge_Detection_Picture\edges_plastic34.jpg,plastic
Edge_Detection_Picture\edges_paper454.jpg,paper
Edge_Detection_Picture\edges_metal218.jpg,metal
Edge_Detection_Picture\edges_metal185.jpg,metal
Edge_Detection_Picture\edges_paper316.jpg,paper
Edge_Detection_Picture\edges_cardboard133.jpg,cardboard
Edge_Detection_Picture\edges_metal404.jpg,metal
Edge_Detection_Picture\edges_trash61.jpg,trash
Edge_Detection_Picture\edges_paper233.jpg,paper
Edge_Detection_Picture\edges_glass472.jpg,glass
Edge_Detection_Picture\edges_plastic358.jpg,plastic
Edge_Detection_Picture\edges_plastic369.jpg,plastic
Edge_Detection_Picture\edges_glass39.jpg,glass
Edge_Detection_Picture\edges_cardboard313.jpg,cardboard
Edge_Detection_Picture\edges_trash88.jpg,trash
Edge_Detection_Picture\edges_glass332.jpg,glass
Edge_Detection_Picture\edges_glass231.jpg,glass
Edge_Detection_Picture\edges_glass159.jpg,glass
Edge_Detection_Picture\edges_plastic327.jpg,plastic
Edge_Detection_Picture\edges_paper303.jpg,paper
Edge_Detection_Picture\edges_trash10.jpg,trash
Edge_Detection_Picture\edges_glass480.jpg,glass
Edge_Detection_Picture\edges_plastic163.jpg,plastic
Edge_Detection_Picture\edges_cardboard184.jpg,cardboard
Edge_Detection_Picture\edges_metal111.jpg,metal
Edge_Detection_Picture\edges_paper396.jpg,paper
Edge_Detection_Picture\edges_paper549.jpg,paper
Edge_Detection_Picture\edges_glass410.jpg,glass
Edge_Detection_Picture\edges_glass401.jpg,glass
Edge_Detection_Picture\edges_metal110.jpg,metal
Edge_Detection_Picture\edges_metal367.jpg,metal
Edge_Detection_Picture\edges_paper90.jpg,paper
Edge_Detection_Picture\edges_plastic109.jpg,plastic
Edge_Detection_Picture\edges_cardboard176.jpg,cardboard
Edge_Detection_Picture\edges_paper80.jpg,paper
Edge_Detection_Picture\edges_paper488.jpg,paper
Edge_Detection_Picture\edges_cardboard87.jpg,cardboard
Edge_Detection_Picture\edges_metal285.jpg,metal
Edge_Detection_Picture\edges_metal337.jpg,metal
Edge_Detection_Picture\edges_glass266.jpg,glass
Edge_Detection_Picture\edges_paper402.jpg,paper
Edge_Detection_Picture\edges_metal172.jpg,metal
Edge_Detection_Picture\edges_plastic384.jpg,plastic
Edge_Detection_Picture\edges_plastic289.jpg,plastic
Edge_Detection_Picture\edges_plastic56.jpg,plastic
Edge_Detection_Picture\edges_glass452.jpg,glass
Edge_Detection_Picture\edges_cardboard199.jpg,cardboard
Edge_Detection_Picture\edges_paper144.jpg,paper
Edge_Detection_Picture\edges_cardboard344.jpg,cardboard
Edge_Detection_Picture\edges_glass66.jpg,glass
Edge_Detection_Picture\edges_paper260.jpg,paper
Edge_Detection_Picture\edges_plastic323.jpg,plastic
Edge_Detection_Picture\edges_paper400.jpg,paper
Edge_Detection_Picture\edges_trash28.jpg,trash
Edge_Detection_Picture\edges_plastic457.jpg,plastic
Edge_Detection_Picture\edges_paper568.jpg,paper
Edge_Detection_Picture\edges_metal220.jpg,metal
Edge_Detection_Picture\edges_cardboard61.jpg,cardboard
Edge_Detection_Picture\edges_paper342.jpg,paper
Edge_Detection_Picture\edges_paper379.jpg,paper
Edge_Detection_Picture\edges_glass260.jpg,glass
Edge_Detection_Picture\edges_trash121.jpg,trash
Edge_Detection_Picture\edges_cardboard268.jpg,cardboard
Edge_Detection_Picture\edges_plastic397.jpg,plastic
Edge_Detection_Picture\edges_paper283.jpg,paper
Edge_Detection_Picture\edges_cardboard11.jpg,cardboard
Edge_Detection_Picture\edges_glass244.jpg,glass
Edge_Detection_Picture\edges_glass138.jpg,glass
Edge_Detection_Picture\edges_glass94.jpg,glass
Edge_Detection_Picture\edges_plastic456.jpg,plastic
Edge_Detection_Picture\edges_glass189.jpg,glass
Edge_Detection_Picture\edges_metal397.jpg,metal
Edge_Detection_Picture\edges_glass300.jpg,glass
Edge_Detection_Picture\edges_paper145.jpg,paper
Edge_Detection_Picture\edges_trash41.jpg,trash
Edge_Detection_Picture\edges_glass467.jpg,glass
Edge_Detection_Picture\edges_plastic434.jpg,plastic
Edge_Detection_Picture\edges_plastic258.jpg,plastic
Edge_Detection_Picture\edges_cardboard190.jpg,cardboard
Edge_Detection_Picture\edges_cardboard69.jpg,cardboard
Edge_Detection_Picture\edges_glass394.jpg,glass
Edge_Detection_Picture\edges_glass186.jpg,glass
Edge_Detection_Picture\edges_paper68.jpg,paper
Edge_Detection_Picture\edges_paper148.jpg,paper
Edge_Detection_Picture\edges_paper135.jpg,paper
Edge_Detection_Picture\edges_metal169.jpg,metal
Edge_Detection_Picture\edges_glass56.jpg,glass
Edge_Detection_Picture\edges_trash105.jpg,trash
Edge_Detection_Picture\edges_trash68.jpg,trash
Edge_Detection_Picture\edges_cardboard290.jpg,cardboard
Edge_Detection_Picture\edges_cardboard86.jpg,cardboard
Edge_Detection_Picture\edges_glass233.jpg,glass
Edge_Detection_Picture\edges_plastic371.jpg,plastic
Edge_Detection_Picture\edges_paper236.jpg,paper
Edge_Detection_Picture\edges_glass431.jpg,glass
Edge_Detection_Picture\edges_paper101.jpg,paper
Edge_Detection_Picture\edges_paper252.jpg,paper
Edge_Detection_Picture\edges_glass303.jpg,glass
Edge_Detection_Picture\edges_glass100.jpg,glass
Edge_Detection_Picture\edges_trash42.jpg,trash
Edge_Detection_Picture\edges_cardboard173.jpg,cardboard
Edge_Detection_Picture\edges_glass141.jpg,glass
Edge_Detection_Picture\edges_cardboard244.jpg,cardboard
Edge_Detection_Picture\edges_paper419.jpg,paper
Edge_Detection_Picture\edges_cardboard46.jpg,cardboard
Edge_Detection_Picture\edges_plastic1.jpg,plastic
Edge_Detection_Picture\edges_trash57.jpg,trash
Edge_Detection_Picture\edges_glass13.jpg,glass
Edge_Detection_Picture\edges_glass160.jpg,glass
Edge_Detection_Picture\edges_paper3.jpg,paper
Edge_Detection_Picture\edges_plastic419.jpg,plastic
Edge_Detection_Picture\edges_glass421.jpg,glass
Edge_Detection_Picture\edges_paper98.jpg,paper
Edge_Detection_Picture\edges_paper298.jpg,paper
Edge_Detection_Picture\edges_paper89.jpg,paper
Edge_Detection_Picture\edges_glass144.jpg,glass
Edge_Detection_Picture\edges_paper278.jpg,paper
Edge_Detection_Picture\edges_paper490.jpg,paper
Edge_Detection_Picture\edges_metal259.jpg,metal
Edge_Detection_Picture\edges_glass188.jpg,glass
Edge_Detection_Picture\edges_plastic105.jpg,plastic
Edge_Detection_Picture\edges_paper53.jpg,paper
Edge_Detection_Picture\edges_plastic69.jpg,plastic
Edge_Detection_Picture\edges_glass101.jpg,glass
Edge_Detection_Picture\edges_cardboard366.jpg,cardboard
Edge_Detection_Picture\edges_cardboard389.jpg,cardboard
Edge_Detection_Picture\edges_glass370.jpg,glass
Edge_Detection_Picture\edges_paper270.jpg,paper
Edge_Detection_Picture\edges_glass461.jpg,glass
Edge_Detection_Picture\edges_glass317.jpg,glass
Edge_Detection_Picture\edges_cardboard100.jpg,cardboard
Edge_Detection_Picture\edges_glass73.jpg,glass
Edge_Detection_Picture\edges_plastic190.jpg,plastic
Edge_Detection_Picture\edges_paper261.jpg,paper
Edge_Detection_Picture\edges_metal266.jpg,metal
Edge_Detection_Picture\edges_glass129.jpg,glass
Edge_Detection_Picture\edges_plastic264.jpg,plastic
Edge_Detection_Picture\edges_paper294.jpg,paper
Edge_Detection_Picture\edges_paper584.jpg,paper
Edge_Detection_Picture\edges_glass361.jpg,glass
Edge_Detection_Picture\edges_metal365.jpg,metal
Edge_Detection_Picture\edges_cardboard67.jpg,cardboard
Edge_Detection_Picture\edges_plastic62.jpg,plastic
Edge_Detection_Picture\edges_plastic257.jpg,plastic
Edge_Detection_Picture\edges_metal283.jpg,metal
Edge_Detection_Picture\edges_metal35.jpg,metal
Edge_Detection_Picture\edges_plastic164.jpg,plastic
Edge_Detection_Picture\edges_cardboard81.jpg,cardboard
Edge_Detection_Picture\edges_paper322.jpg,paper
Edge_Detection_Picture\edges_cardboard78.jpg,cardboard
Edge_Detection_Picture\edges_plastic48.jpg,plastic
Edge_Detection_Picture\edges_metal239.jpg,metal
Edge_Detection_Picture\edges_cardboard174.jpg,cardboard
Edge_Detection_Picture\edges_trash25.jpg,trash
Edge_Detection_Picture\edges_trash2.jpg,trash
Edge_Detection_Picture\edges_paper94.jpg,paper
Edge_Detection_Picture\edges_paper341.jpg,paper
Edge_Detection_Picture\edges_glass448.jpg,glass
Edge_Detection_Picture\edges_glass79.jpg,glass
Edge_Detection_Picture\edges_paper197.jpg,paper
Edge_Detection_Picture\edges_glass223.jpg,glass
Edge_Detection_Picture\edges_glass457.jpg,glass
Edge_Detection_Picture\edges_trash14.jpg,trash
Edge_Detection_Picture\edges_paper437.jpg,paper
Edge_Detection_Picture\edges_metal378.jpg,metal
Edge_Detection_Picture\edges_plastic37.jpg,plastic
Edge_Detection_Picture\edges_paper282.jpg,paper
Edge_Detection_Picture\edges_paper533.jpg,paper
Edge_Detection_Picture\edges_paper389.jpg,paper
Edge_Detection_Picture\edges_metal303.jpg,metal
Edge_Detection_Picture\edges_cardboard45.jpg,cardboard
Edge_Detection_Picture\edges_glass438.jpg,glass
Edge_Detection_Picture\edges_glass200.jpg,glass
Edge_Detection_Picture\edges_trash23.jpg,trash
Edge_Detection_Picture\edges_paper8.jpg,paper
Edge_Detection_Picture\edges_paper63.jpg,paper
Edge_Detection_Picture\edges_metal134.jpg,metal
Edge_Detection_Picture\edges_paper254.jpg,paper
Edge_Detection_Picture\edges_cardboard155.jpg,cardboard
Edge_Detection_Picture\edges_metal99.jpg,metal
Edge_Detection_Picture\edges_glass268.jpg,glass
Edge_Detection_Picture\edges_paper522.jpg,paper
Edge_Detection_Picture\edges_glass399.jpg,glass
Edge_Detection_Picture\edges_plastic129.jpg,plastic
Edge_Detection_Picture\edges_cardboard381.jpg,cardboard
Edge_Detection_Picture\edges_plastic370.jpg,plastic
Edge_Detection_Picture\edges_paper328.jpg,paper
Edge_Detection_Picture\edges_metal324.jpg,metal
Edge_Detection_Picture\edges_paper347.jpg,paper
Edge_Detection_Picture\edges_paper159.jpg,paper
Edge_Detection_Picture\edges_plastic199.jpg,plastic
Edge_Detection_Picture\edges_metal8.jpg,metal
Edge_Detection_Picture\edges_cardboard19.jpg,cardboard
Edge_Detection_Picture\edges_metal331.jpg,metal
Edge_Detection_Picture\edges_glass411.jpg,glass
Edge_Detection_Picture\edges_metal167.jpg,metal
Edge_Detection_Picture\edges_metal359.jpg,metal
Edge_Detection_Picture\edges_plastic269.jpg,plastic
Edge_Detection_Picture\edges_metal173.jpg,metal
Edge_Detection_Picture\edges_metal240.jpg,metal
Edge_Detection_Picture\edges_metal107.jpg,metal
Edge_Detection_Picture\edges_plastic58.jpg,plastic
Edge_Detection_Picture\edges_paper271.jpg,paper
Edge_Detection_Picture\edges_cardboard247.jpg,cardboard
Edge_Detection_Picture\edges_cardboard17.jpg,cardboard
Edge_Detection_Picture\edges_glass442.jpg,glass
Edge_Detection_Picture\edges_plastic68.jpg,plastic
Edge_Detection_Picture\edges_cardboard98.jpg,cardboard
Edge_Detection_Picture\edges_paper555.jpg,paper
Edge_Detection_Picture\edges_glass283.jpg,glass
Edge_Detection_Picture\edges_plastic375.jpg,plastic
Edge_Detection_Picture\edges_paper484.jpg,paper
Edge_Detection_Picture\edges_paper221.jpg,paper
Edge_Detection_Picture\edges_metal32.jpg,metal
Edge_Detection_Picture\edges_paper240.jpg,paper
Edge_Detection_Picture\edges_paper553.jpg,paper
Edge_Detection_Picture\edges_paper434.jpg,paper
Edge_Detection_Picture\edges_cardboard260.jpg,cardboard
Edge_Detection_Picture\edges_cardboard131.jpg,cardboard
Edge_Detection_Picture\edges_glass97.jpg,glass
Edge_Detection_Picture\edges_glass41.jpg,glass
Edge_Detection_Picture\edges_glass363.jpg,glass
Edge_Detection_Picture\edges_cardboard374.jpg,cardboard
Edge_Detection_Picture\edges_plastic44.jpg,plastic
Edge_Detection_Picture\edges_glass247.jpg,glass
Edge_Detection_Picture\edges_plastic162.jpg,plastic
Edge_Detection_Picture\edges_cardboard217.jpg,cardboard
Edge_Detection_Picture\edges_paper285.jpg,paper
Edge_Detection_Picture\edges_metal320.jpg,metal
Edge_Detection_Picture\edges_metal261.jpg,metal
Edge_Detection_Picture\edges_paper480.jpg,paper
Edge_Detection_Picture\edges_cardboard55.jpg,cardboard
Edge_Detection_Picture\edges_paper512.jpg,paper
Edge_Detection_Picture\edges_cardboard189.jpg,cardboard
Edge_Detection_Picture\edges_paper75.jpg,paper
Edge_Detection_Picture\edges_metal124.jpg,metal
Edge_Detection_Picture\edges_paper319.jpg,paper
Edge_Detection_Picture\edges_paper439.jpg,paper
Edge_Detection_Picture\edges_paper71.jpg,paper
Edge_Detection_Picture\edges_plastic15.jpg,plastic
Edge_Detection_Picture\edges_cardboard257.jpg,cardboard
Edge_Detection_Picture\edges_plastic203.jpg,plastic
Edge_Detection_Picture\edges_paper399.jpg,paper
Edge_Detection_Picture\edges_metal57.jpg,metal
Edge_Detection_Picture\edges_cardboard321.jpg,cardboard
Edge_Detection_Picture\edges_paper392.jpg,paper
Edge_Detection_Picture\edges_plastic76.jpg,plastic
Edge_Detection_Picture\edges_plastic416.jpg,plastic
Edge_Detection_Picture\edges_metal105.jpg,metal
Edge_Detection_Picture\edges_glass134.jpg,glass
Edge_Detection_Picture\edges_glass139.jpg,glass
Edge_Detection_Picture\edges_paper189.jpg,paper
Edge_Detection_Picture\edges_metal238.jpg,metal
Edge_Detection_Picture\edges_plastic331.jpg,plastic
Edge_Detection_Picture\edges_cardboard258.jpg,cardboard
Edge_Detection_Picture\edges_glass28.jpg,glass
Edge_Detection_Picture\edges_glass474.jpg,glass
Edge_Detection_Picture\edges_metal267.jpg,metal
Edge_Detection_Picture\edges_cardboard63.jpg,cardboard
Edge_Detection_Picture\edges_cardboard62.jpg,cardboard
Edge_Detection_Picture\edges_cardboard233.jpg,cardboard
Edge_Detection_Picture\edges_glass388.jpg,glass
Edge_Detection_Picture\edges_metal379.jpg,metal
Edge_Detection_Picture\edges_paper547.jpg,paper
Edge_Detection_Picture\edges_metal151.jpg,metal
Edge_Detection_Picture\edges_plastic136.jpg,plastic
Edge_Detection_Picture\edges_plastic330.jpg,plastic
Edge_Detection_Picture\edges_paper541.jpg,paper
Edge_Detection_Picture\edges_metal315.jpg,metal
Edge_Detection_Picture\edges_trash38.jpg,trash
Edge_Detection_Picture\edges_plastic256.jpg,plastic
Edge_Detection_Picture\edges_paper97.jpg,paper
Edge_Detection_Picture\edges_paper349.jpg,paper
Edge_Detection_Picture\edges_paper438.jpg,paper
Edge_Detection_Picture\edges_glass281.jpg,glass
Edge_Detection_Picture\edges_paper556.jpg,paper
Edge_Detection_Picture\edges_glass496.jpg,glass
Edge_Detection_Picture\edges_cardboard165.jpg,cardboard
Edge_Detection_Picture\edges_paper412.jpg,paper
Edge_Detection_Picture\edges_paper11.jpg,paper
Edge_Detection_Picture\edges_paper136.jpg,paper
Edge_Detection_Picture\edges_paper172.jpg,paper
Edge_Detection_Picture\edges_metal122.jpg,metal
Edge_Detection_Picture\edges_metal313.jpg,metal
Edge_Detection_Picture\edges_plastic84.jpg,plastic
Edge_Detection_Picture\edges_paper489.jpg,paper
Edge_Detection_Picture\edges_paper183.jpg,paper
Edge_Detection_Picture\edges_paper543.jpg,paper
Edge_Detection_Picture\edges_glass113.jpg,glass
Edge_Detection_Picture\edges_metal55.jpg,metal
Edge_Detection_Picture\edges_metal12.jpg,metal
Edge_Detection_Picture\edges_glass350.jpg,glass
Edge_Detection_Picture\edges_glass123.jpg,glass
Edge_Detection_Picture\edges_cardboard181.jpg,cardboard
Edge_Detection_Picture\edges_paper237.jpg,paper
Edge_Detection_Picture\edges_glass450.jpg,glass
Edge_Detection_Picture\edges_metal58.jpg,metal
Edge_Detection_Picture\edges_metal284.jpg,metal
Edge_Detection_Picture\edges_plastic9.jpg,plastic
Edge_Detection_Picture\edges_cardboard337.jpg,cardboard
Edge_Detection_Picture\edges_glass488.jpg,glass
Edge_Detection_Picture\edges_glass434.jpg,glass
Edge_Detection_Picture\edges_metal25.jpg,metal
Edge_Detection_Picture\edges_paper487.jpg,paper
Edge_Detection_Picture\edges_glass314.jpg,glass
Edge_Detection_Picture\edges_glass243.jpg,glass
Edge_Detection_Picture\edges_paper9.jpg,paper
Edge_Detection_Picture\edges_metal343.jpg,metal
Edge_Detection_Picture\edges_metal387.jpg,metal
Edge_Detection_Picture\edges_cardboard79.jpg,cardboard
Edge_Detection_Picture\edges_cardboard399.jpg,cardboard
Edge_Detection_Picture\edges_glass387.jpg,glass
Edge_Detection_Picture\edges_plastic107.jpg,plastic
Edge_Detection_Picture\edges_cardboard119.jpg,cardboard
Edge_Detection_Picture\edges_metal187.jpg,metal
Edge_Detection_Picture\edges_glass46.jpg,glass
Edge_Detection_Picture\edges_paper241.jpg,paper
Edge_Detection_Picture\edges_trash133.jpg,trash
Edge_Detection_Picture\edges_paper109.jpg,paper
Edge_Detection_Picture\edges_glass10.jpg,glass
Edge_Detection_Picture\edges_paper229.jpg,paper
Edge_Detection_Picture\edges_metal84.jpg,metal
Edge_Detection_Picture\edges_metal230.jpg,metal
Edge_Detection_Picture\edges_plastic472.jpg,plastic
Edge_Detection_Picture\edges_metal143.jpg,metal
Edge_Detection_Picture\edges_plastic88.jpg,plastic
Edge_Detection_Picture\edges_plastic481.jpg,plastic
Edge_Detection_Picture\edges_cardboard275.jpg,cardboard
Edge_Detection_Picture\edges_glass291.jpg,glass
Edge_Detection_Picture\edges_glass381.jpg,glass
Edge_Detection_Picture\edges_glass108.jpg,glass
Edge_Detection_Picture\edges_cardboard74.jpg,cardboard
Edge_Detection_Picture\edges_cardboard41.jpg,cardboard
Edge_Detection_Picture\edges_paper128.jpg,paper
Edge_Detection_Picture\edges_plastic233.jpg,plastic
Edge_Detection_Picture\edges_cardboard398.jpg,cardboard
Edge_Detection_Picture\edges_trash60.jpg,trash
Edge_Detection_Picture\edges_plastic379.jpg,plastic
Edge_Detection_Picture\edges_trash112.jpg,trash
Edge_Detection_Picture\edges_metal54.jpg,metal
Edge_Detection_Picture\edges_metal333.jpg,metal
Edge_Detection_Picture\edges_glass212.jpg,glass
Edge_Detection_Picture\edges_plastic339.jpg,plastic
Edge_Detection_Picture\edges_plastic216.jpg,plastic
Edge_Detection_Picture\edges_paper64.jpg,paper
Edge_Detection_Picture\edges_trash117.jpg,trash
Edge_Detection_Picture\edges_cardboard208.jpg,cardboard
Edge_Detection_Picture\edges_cardboard116.jpg,cardboard
Edge_Detection_Picture\edges_metal403.jpg,metal
Edge_Detection_Picture\edges_paper119.jpg,paper
Edge_Detection_Picture\edges_cardboard126.jpg,cardboard
Edge_Detection_Picture\edges_metal104.jpg,metal
Edge_Detection_Picture\edges_glass335.jpg,glass
Edge_Detection_Picture\edges_glass198.jpg,glass
Edge_Detection_Picture\edges_metal138.jpg,metal
Edge_Detection_Picture\edges_metal130.jpg,metal
Edge_Detection_Picture\edges_cardboard71.jpg,cardboard
Edge_Detection_Picture\edges_glass104.jpg,glass
Edge_Detection_Picture\edges_paper57.jpg,paper
Edge_Detection_Picture\edges_plastic33.jpg,plastic
Edge_Detection_Picture\edges_plastic265.jpg,plastic
Edge_Detection_Picture\edges_paper583.jpg,paper
Edge_Detection_Picture\edges_paper585.jpg,paper
Edge_Detection_Picture\edges_plastic150.jpg,plastic
Edge_Detection_Picture\edges_paper515.jpg,paper
Edge_Detection_Picture\edges_paper2.jpg,paper
Edge_Detection_Picture\edges_plastic328.jpg,plastic
Edge_Detection_Picture\edges_paper531.jpg,paper
Edge_Detection_Picture\edges_glass1.jpg,glass
Edge_Detection_Picture\edges_glass93.jpg,glass
Edge_Detection_Picture\edges_paper157.jpg,paper
Edge_Detection_Picture\edges_cardboard89.jpg,cardboard
Edge_Detection_Picture\edges_paper78.jpg,paper
Edge_Detection_Picture\edges_glass128.jpg,glass
Edge_Detection_Picture\edges_cardboard101.jpg,cardboard
Edge_Detection_Picture\edges_metal394.jpg,metal
Edge_Detection_Picture\edges_paper166.jpg,paper
Edge_Detection_Picture\edges_plastic215.jpg,plastic
Edge_Detection_Picture\edges_paper150.jpg,paper
Edge_Detection_Picture\edges_paper338.jpg,paper
Edge_Detection_Picture\edges_cardboard306.jpg,cardboard
Edge_Detection_Picture\edges_glass406.jpg,glass
Edge_Detection_Picture\edges_glass294.jpg,glass
Edge_Detection_Picture\edges_plastic59.jpg,plastic
Edge_Detection_Picture\edges_paper224.jpg,paper
Edge_Detection_Picture\edges_metal119.jpg,metal
Edge_Detection_Picture\edges_metal71.jpg,metal
Edge_Detection_Picture\edges_trash127.jpg,trash
Edge_Detection_Picture\edges_plastic138.jpg,plastic
Edge_Detection_Picture\edges_cardboard154.jpg,cardboard
Edge_Detection_Picture\edges_paper340.jpg,paper
Edge_Detection_Picture\edges_glass362.jpg,glass
Edge_Detection_Picture\edges_paper557.jpg,paper
Edge_Detection_Picture\edges_metal348.jpg,metal
Edge_Detection_Picture\edges_plastic144.jpg,plastic
Edge_Detection_Picture\edges_plastic299.jpg,plastic
Edge_Detection_Picture\edges_plastic283.jpg,plastic
Edge_Detection_Picture\edges_plastic166.jpg,plastic
Edge_Detection_Picture\edges_trash22.jpg,trash
Edge_Detection_Picture\edges_glass45.jpg,glass
Edge_Detection_Picture\edges_metal148.jpg,metal
Edge_Detection_Picture\edges_plastic165.jpg,plastic
Edge_Detection_Picture\edges_glass23.jpg,glass
Edge_Detection_Picture\edges_trash58.jpg,trash
Edge_Detection_Picture\edges_metal206.jpg,metal
Edge_Detection_Picture\edges_metal195.jpg,metal
Edge_Detection_Picture\edges_metal96.jpg,metal
Edge_Detection_Picture\edges_plastic95.jpg,plastic
Edge_Detection_Picture\edges_paper291.jpg,paper
Edge_Detection_Picture\edges_glass393.jpg,glass
Edge_Detection_Picture\edges_paper102.jpg,paper
Edge_Detection_Picture\edges_metal253.jpg,metal
Edge_Detection_Picture\edges_trash34.jpg,trash
Edge_Detection_Picture\edges_paper195.jpg,paper
Edge_Detection_Picture\edges_paper591.jpg,paper
Edge_Detection_Picture\edges_glass205.jpg,glass
Edge_Detection_Picture\edges_cardboard352.jpg,cardboard
Edge_Detection_Picture\edges_cardboard319.jpg,cardboard
Edge_Detection_Picture\edges_paper153.jpg,paper
Edge_Detection_Picture\edges_cardboard59.jpg,cardboard
