imgPath,label
archive/Garbage Classification\plastic\plastic337.jpg,plastic
archive/Garbage Classification\glass\glass373.jpg,glass
archive/Garbage Classification\cardboard\cardboard298.jpg,cardboard
archive/Garbage Classification\paper\paper559.jpg,paper
archive/Garbage Classification\glass\glass462.jpg,glass
archive/Garbage Classification\glass\glass416.jpg,glass
archive/Garbage Classification\metal\metal234.jpg,metal
archive/Garbage Classification\paper\paper139.jpg,paper
archive/Garbage Classification\plastic\plastic357.jpg,plastic
archive/Garbage Classification\glass\glass103.jpg,glass
archive/Garbage Classification\plastic\plastic196.jpg,plastic
archive/Garbage Classification\plastic\plastic209.jpg,plastic
archive/Garbage Classification\paper\paper129.jpg,paper
archive/Garbage Classification\metal\metal152.jpg,metal
archive/Garbage Classification\glass\glass6.jpg,glass
archive/Garbage Classification\paper\paper429.jpg,paper
archive/Garbage Classification\metal\metal3.jpg,metal
archive/Garbage Classification\glass\glass211.jpg,glass
archive/Garbage Classification\metal\metal72.jpg,metal
archive/Garbage Classification\glass\glass14.jpg,glass
archive/Garbage Classification\metal\metal296.jpg,metal
archive/Garbage Classification\metal\metal257.jpg,metal
archive/Garbage Classification\glass\glass37.jpg,glass
archive/Garbage Classification\trash\trash47.jpg,trash
archive/Garbage Classification\paper\paper407.jpg,paper
archive/Garbage Classification\plastic\plastic238.jpg,plastic
archive/Garbage Classification\cardboard\cardboard342.jpg,cardboard
archive/Garbage Classification\plastic\plastic157.jpg,plastic
archive/Garbage Classification\cardboard\cardboard50.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard178.jpg,cardboard
archive/Garbage Classification\plastic\plastic476.jpg,plastic
archive/Garbage Classification\cardboard\cardboard40.jpg,cardboard
archive/Garbage Classification\glass\glass486.jpg,glass
archive/Garbage Classification\metal\metal192.jpg,metal
archive/Garbage Classification\glass\glass420.jpg,glass
archive/Garbage Classification\paper\paper343.jpg,paper
archive/Garbage Classification\metal\metal176.jpg,metal
archive/Garbage Classification\glass\glass96.jpg,glass
archive/Garbage Classification\cardboard\cardboard231.jpg,cardboard
archive/Garbage Classification\plastic\plastic25.jpg,plastic
archive/Garbage Classification\glass\glass215.jpg,glass
archive/Garbage Classification\metal\metal155.jpg,metal
archive/Garbage Classification\metal\metal184.jpg,metal
archive/Garbage Classification\cardboard\cardboard391.jpg,cardboard
archive/Garbage Classification\plastic\plastic415.jpg,plastic
archive/Garbage Classification\cardboard\cardboard265.jpg,cardboard
archive/Garbage Classification\plastic\plastic41.jpg,plastic
archive/Garbage Classification\plastic\plastic382.jpg,plastic
archive/Garbage Classification\plastic\plastic185.jpg,plastic
archive/Garbage Classification\cardboard\cardboard48.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard195.jpg,cardboard
archive/Garbage Classification\glass\glass354.jpg,glass
archive/Garbage Classification\metal\metal351.jpg,metal
archive/Garbage Classification\trash\trash109.jpg,trash
archive/Garbage Classification\glass\glass71.jpg,glass
archive/Garbage Classification\glass\glass466.jpg,glass
archive/Garbage Classification\paper\paper34.jpg,paper
archive/Garbage Classification\plastic\plastic192.jpg,plastic
archive/Garbage Classification\paper\paper67.jpg,paper
archive/Garbage Classification\plastic\plastic389.jpg,plastic
archive/Garbage Classification\plastic\plastic125.jpg,plastic
archive/Garbage Classification\plastic\plastic3.jpg,plastic
archive/Garbage Classification\paper\paper300.jpg,paper
archive/Garbage Classification\glass\glass164.jpg,glass
archive/Garbage Classification\glass\glass402.jpg,glass
archive/Garbage Classification\metal\metal300.jpg,metal
archive/Garbage Classification\cardboard\cardboard43.jpg,cardboard
archive/Garbage Classification\glass\glass239.jpg,glass
archive/Garbage Classification\paper\paper222.jpg,paper
archive/Garbage Classification\metal\metal113.jpg,metal
archive/Garbage Classification\paper\paper397.jpg,paper
archive/Garbage Classification\plastic\plastic361.jpg,plastic
archive/Garbage Classification\metal\metal339.jpg,metal
archive/Garbage Classification\glass\glass418.jpg,glass
archive/Garbage Classification\cardboard\cardboard6.jpg,cardboard
archive/Garbage Classification\trash\trash99.jpg,trash
archive/Garbage Classification\plastic\plastic83.jpg,plastic
archive/Garbage Classification\plastic\plastic159.jpg,plastic
archive/Garbage Classification\paper\paper265.jpg,paper
archive/Garbage Classification\paper\paper19.jpg,paper
archive/Garbage Classification\paper\paper587.jpg,paper
archive/Garbage Classification\plastic\plastic87.jpg,plastic
archive/Garbage Classification\cardboard\cardboard312.jpg,cardboard
archive/Garbage Classification\plastic\plastic29.jpg,plastic
archive/Garbage Classification\paper\paper551.jpg,paper
archive/Garbage Classification\metal\metal305.jpg,metal
archive/Garbage Classification\paper\paper210.jpg,paper
archive/Garbage Classification\cardboard\cardboard254.jpg,cardboard
archive/Garbage Classification\glass\glass88.jpg,glass
archive/Garbage Classification\plastic\plastic34.jpg,plastic
archive/Garbage Classification\paper\paper454.jpg,paper
archive/Garbage Classification\metal\metal218.jpg,metal
archive/Garbage Classification\metal\metal185.jpg,metal
archive/Garbage Classification\paper\paper316.jpg,paper
archive/Garbage Classification\cardboard\cardboard133.jpg,cardboard
archive/Garbage Classification\metal\metal404.jpg,metal
archive/Garbage Classification\trash\trash61.jpg,trash
archive/Garbage Classification\paper\paper233.jpg,paper
archive/Garbage Classification\glass\glass472.jpg,glass
archive/Garbage Classification\plastic\plastic358.jpg,plastic
archive/Garbage Classification\plastic\plastic369.jpg,plastic
archive/Garbage Classification\glass\glass39.jpg,glass
archive/Garbage Classification\cardboard\cardboard313.jpg,cardboard
archive/Garbage Classification\trash\trash88.jpg,trash
archive/Garbage Classification\glass\glass332.jpg,glass
archive/Garbage Classification\glass\glass231.jpg,glass
archive/Garbage Classification\glass\glass159.jpg,glass
archive/Garbage Classification\plastic\plastic327.jpg,plastic
archive/Garbage Classification\paper\paper303.jpg,paper
archive/Garbage Classification\trash\trash10.jpg,trash
archive/Garbage Classification\glass\glass480.jpg,glass
archive/Garbage Classification\plastic\plastic163.jpg,plastic
archive/Garbage Classification\cardboard\cardboard184.jpg,cardboard
archive/Garbage Classification\metal\metal111.jpg,metal
archive/Garbage Classification\paper\paper396.jpg,paper
archive/Garbage Classification\paper\paper549.jpg,paper
archive/Garbage Classification\glass\glass410.jpg,glass
archive/Garbage Classification\glass\glass401.jpg,glass
archive/Garbage Classification\metal\metal110.jpg,metal
archive/Garbage Classification\metal\metal367.jpg,metal
archive/Garbage Classification\paper\paper90.jpg,paper
archive/Garbage Classification\plastic\plastic109.jpg,plastic
archive/Garbage Classification\cardboard\cardboard176.jpg,cardboard
archive/Garbage Classification\paper\paper80.jpg,paper
archive/Garbage Classification\paper\paper488.jpg,paper
archive/Garbage Classification\cardboard\cardboard87.jpg,cardboard
archive/Garbage Classification\metal\metal285.jpg,metal
archive/Garbage Classification\metal\metal337.jpg,metal
archive/Garbage Classification\glass\glass266.jpg,glass
archive/Garbage Classification\paper\paper402.jpg,paper
archive/Garbage Classification\metal\metal172.jpg,metal
archive/Garbage Classification\plastic\plastic384.jpg,plastic
archive/Garbage Classification\plastic\plastic289.jpg,plastic
archive/Garbage Classification\plastic\plastic56.jpg,plastic
archive/Garbage Classification\glass\glass452.jpg,glass
archive/Garbage Classification\cardboard\cardboard199.jpg,cardboard
archive/Garbage Classification\paper\paper144.jpg,paper
archive/Garbage Classification\cardboard\cardboard344.jpg,cardboard
archive/Garbage Classification\glass\glass66.jpg,glass
archive/Garbage Classification\paper\paper260.jpg,paper
archive/Garbage Classification\plastic\plastic323.jpg,plastic
archive/Garbage Classification\paper\paper400.jpg,paper
archive/Garbage Classification\trash\trash28.jpg,trash
archive/Garbage Classification\plastic\plastic457.jpg,plastic
archive/Garbage Classification\paper\paper568.jpg,paper
archive/Garbage Classification\metal\metal220.jpg,metal
archive/Garbage Classification\cardboard\cardboard61.jpg,cardboard
archive/Garbage Classification\paper\paper342.jpg,paper
archive/Garbage Classification\paper\paper379.jpg,paper
archive/Garbage Classification\glass\glass260.jpg,glass
archive/Garbage Classification\trash\trash121.jpg,trash
archive/Garbage Classification\cardboard\cardboard268.jpg,cardboard
archive/Garbage Classification\plastic\plastic397.jpg,plastic
archive/Garbage Classification\paper\paper283.jpg,paper
archive/Garbage Classification\cardboard\cardboard11.jpg,cardboard
archive/Garbage Classification\glass\glass244.jpg,glass
archive/Garbage Classification\glass\glass138.jpg,glass
archive/Garbage Classification\glass\glass94.jpg,glass
archive/Garbage Classification\plastic\plastic456.jpg,plastic
archive/Garbage Classification\glass\glass189.jpg,glass
archive/Garbage Classification\metal\metal397.jpg,metal
archive/Garbage Classification\glass\glass300.jpg,glass
archive/Garbage Classification\paper\paper145.jpg,paper
archive/Garbage Classification\trash\trash41.jpg,trash
archive/Garbage Classification\glass\glass467.jpg,glass
archive/Garbage Classification\plastic\plastic434.jpg,plastic
archive/Garbage Classification\plastic\plastic258.jpg,plastic
archive/Garbage Classification\cardboard\cardboard190.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard69.jpg,cardboard
archive/Garbage Classification\glass\glass394.jpg,glass
archive/Garbage Classification\glass\glass186.jpg,glass
archive/Garbage Classification\paper\paper68.jpg,paper
archive/Garbage Classification\paper\paper148.jpg,paper
archive/Garbage Classification\paper\paper135.jpg,paper
archive/Garbage Classification\metal\metal169.jpg,metal
archive/Garbage Classification\glass\glass56.jpg,glass
archive/Garbage Classification\trash\trash105.jpg,trash
archive/Garbage Classification\trash\trash68.jpg,trash
archive/Garbage Classification\cardboard\cardboard290.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard86.jpg,cardboard
archive/Garbage Classification\glass\glass233.jpg,glass
archive/Garbage Classification\plastic\plastic371.jpg,plastic
archive/Garbage Classification\paper\paper236.jpg,paper
archive/Garbage Classification\glass\glass431.jpg,glass
archive/Garbage Classification\paper\paper101.jpg,paper
archive/Garbage Classification\paper\paper252.jpg,paper
archive/Garbage Classification\glass\glass303.jpg,glass
archive/Garbage Classification\glass\glass100.jpg,glass
archive/Garbage Classification\trash\trash42.jpg,trash
archive/Garbage Classification\cardboard\cardboard173.jpg,cardboard
archive/Garbage Classification\glass\glass141.jpg,glass
archive/Garbage Classification\cardboard\cardboard244.jpg,cardboard
archive/Garbage Classification\paper\paper419.jpg,paper
archive/Garbage Classification\cardboard\cardboard46.jpg,cardboard
archive/Garbage Classification\plastic\plastic1.jpg,plastic
archive/Garbage Classification\trash\trash57.jpg,trash
archive/Garbage Classification\glass\glass13.jpg,glass
archive/Garbage Classification\glass\glass160.jpg,glass
archive/Garbage Classification\paper\paper3.jpg,paper
archive/Garbage Classification\plastic\plastic419.jpg,plastic
archive/Garbage Classification\glass\glass421.jpg,glass
archive/Garbage Classification\paper\paper98.jpg,paper
archive/Garbage Classification\paper\paper298.jpg,paper
archive/Garbage Classification\paper\paper89.jpg,paper
archive/Garbage Classification\glass\glass144.jpg,glass
archive/Garbage Classification\paper\paper278.jpg,paper
archive/Garbage Classification\paper\paper490.jpg,paper
archive/Garbage Classification\metal\metal259.jpg,metal
archive/Garbage Classification\glass\glass188.jpg,glass
archive/Garbage Classification\plastic\plastic105.jpg,plastic
archive/Garbage Classification\paper\paper53.jpg,paper
archive/Garbage Classification\plastic\plastic69.jpg,plastic
archive/Garbage Classification\glass\glass101.jpg,glass
archive/Garbage Classification\cardboard\cardboard366.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard389.jpg,cardboard
archive/Garbage Classification\glass\glass370.jpg,glass
archive/Garbage Classification\paper\paper270.jpg,paper
archive/Garbage Classification\glass\glass461.jpg,glass
archive/Garbage Classification\glass\glass317.jpg,glass
archive/Garbage Classification\cardboard\cardboard100.jpg,cardboard
archive/Garbage Classification\glass\glass73.jpg,glass
archive/Garbage Classification\plastic\plastic190.jpg,plastic
archive/Garbage Classification\paper\paper261.jpg,paper
archive/Garbage Classification\metal\metal266.jpg,metal
archive/Garbage Classification\glass\glass129.jpg,glass
archive/Garbage Classification\plastic\plastic264.jpg,plastic
archive/Garbage Classification\paper\paper294.jpg,paper
archive/Garbage Classification\paper\paper584.jpg,paper
archive/Garbage Classification\glass\glass361.jpg,glass
archive/Garbage Classification\metal\metal365.jpg,metal
archive/Garbage Classification\cardboard\cardboard67.jpg,cardboard
archive/Garbage Classification\plastic\plastic62.jpg,plastic
archive/Garbage Classification\plastic\plastic257.jpg,plastic
archive/Garbage Classification\metal\metal283.jpg,metal
archive/Garbage Classification\metal\metal35.jpg,metal
archive/Garbage Classification\plastic\plastic164.jpg,plastic
archive/Garbage Classification\cardboard\cardboard81.jpg,cardboard
archive/Garbage Classification\paper\paper322.jpg,paper
archive/Garbage Classification\cardboard\cardboard78.jpg,cardboard
archive/Garbage Classification\plastic\plastic48.jpg,plastic
archive/Garbage Classification\metal\metal239.jpg,metal
archive/Garbage Classification\cardboard\cardboard174.jpg,cardboard
archive/Garbage Classification\trash\trash25.jpg,trash
archive/Garbage Classification\trash\trash2.jpg,trash
archive/Garbage Classification\paper\paper94.jpg,paper
archive/Garbage Classification\paper\paper341.jpg,paper
archive/Garbage Classification\glass\glass448.jpg,glass
archive/Garbage Classification\glass\glass79.jpg,glass
archive/Garbage Classification\paper\paper197.jpg,paper
archive/Garbage Classification\glass\glass223.jpg,glass
archive/Garbage Classification\glass\glass457.jpg,glass
archive/Garbage Classification\trash\trash14.jpg,trash
archive/Garbage Classification\paper\paper437.jpg,paper
archive/Garbage Classification\metal\metal378.jpg,metal
archive/Garbage Classification\plastic\plastic37.jpg,plastic
archive/Garbage Classification\paper\paper282.jpg,paper
archive/Garbage Classification\paper\paper533.jpg,paper
archive/Garbage Classification\paper\paper389.jpg,paper
archive/Garbage Classification\metal\metal303.jpg,metal
archive/Garbage Classification\cardboard\cardboard45.jpg,cardboard
archive/Garbage Classification\glass\glass438.jpg,glass
archive/Garbage Classification\glass\glass200.jpg,glass
archive/Garbage Classification\trash\trash23.jpg,trash
archive/Garbage Classification\paper\paper8.jpg,paper
archive/Garbage Classification\paper\paper63.jpg,paper
archive/Garbage Classification\metal\metal134.jpg,metal
archive/Garbage Classification\paper\paper254.jpg,paper
archive/Garbage Classification\cardboard\cardboard155.jpg,cardboard
archive/Garbage Classification\metal\metal99.jpg,metal
archive/Garbage Classification\glass\glass268.jpg,glass
archive/Garbage Classification\paper\paper522.jpg,paper
archive/Garbage Classification\glass\glass399.jpg,glass
archive/Garbage Classification\plastic\plastic129.jpg,plastic
archive/Garbage Classification\cardboard\cardboard381.jpg,cardboard
archive/Garbage Classification\plastic\plastic370.jpg,plastic
archive/Garbage Classification\paper\paper328.jpg,paper
archive/Garbage Classification\metal\metal324.jpg,metal
archive/Garbage Classification\paper\paper347.jpg,paper
archive/Garbage Classification\paper\paper159.jpg,paper
archive/Garbage Classification\plastic\plastic199.jpg,plastic
archive/Garbage Classification\metal\metal8.jpg,metal
archive/Garbage Classification\cardboard\cardboard19.jpg,cardboard
archive/Garbage Classification\metal\metal331.jpg,metal
archive/Garbage Classification\glass\glass411.jpg,glass
archive/Garbage Classification\metal\metal167.jpg,metal
archive/Garbage Classification\metal\metal359.jpg,metal
archive/Garbage Classification\plastic\plastic269.jpg,plastic
archive/Garbage Classification\metal\metal173.jpg,metal
archive/Garbage Classification\metal\metal240.jpg,metal
archive/Garbage Classification\metal\metal107.jpg,metal
archive/Garbage Classification\plastic\plastic58.jpg,plastic
archive/Garbage Classification\paper\paper271.jpg,paper
archive/Garbage Classification\cardboard\cardboard247.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard17.jpg,cardboard
archive/Garbage Classification\glass\glass442.jpg,glass
archive/Garbage Classification\plastic\plastic68.jpg,plastic
archive/Garbage Classification\cardboard\cardboard98.jpg,cardboard
archive/Garbage Classification\paper\paper555.jpg,paper
archive/Garbage Classification\glass\glass283.jpg,glass
archive/Garbage Classification\plastic\plastic375.jpg,plastic
archive/Garbage Classification\paper\paper484.jpg,paper
archive/Garbage Classification\paper\paper221.jpg,paper
archive/Garbage Classification\metal\metal32.jpg,metal
archive/Garbage Classification\paper\paper240.jpg,paper
archive/Garbage Classification\paper\paper553.jpg,paper
archive/Garbage Classification\paper\paper434.jpg,paper
archive/Garbage Classification\cardboard\cardboard260.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard131.jpg,cardboard
archive/Garbage Classification\glass\glass97.jpg,glass
archive/Garbage Classification\glass\glass41.jpg,glass
archive/Garbage Classification\glass\glass363.jpg,glass
archive/Garbage Classification\cardboard\cardboard374.jpg,cardboard
archive/Garbage Classification\plastic\plastic44.jpg,plastic
archive/Garbage Classification\glass\glass247.jpg,glass
archive/Garbage Classification\plastic\plastic162.jpg,plastic
archive/Garbage Classification\cardboard\cardboard217.jpg,cardboard
archive/Garbage Classification\paper\paper285.jpg,paper
archive/Garbage Classification\metal\metal320.jpg,metal
archive/Garbage Classification\metal\metal261.jpg,metal
archive/Garbage Classification\paper\paper480.jpg,paper
archive/Garbage Classification\cardboard\cardboard55.jpg,cardboard
archive/Garbage Classification\paper\paper512.jpg,paper
archive/Garbage Classification\cardboard\cardboard189.jpg,cardboard
archive/Garbage Classification\paper\paper75.jpg,paper
archive/Garbage Classification\metal\metal124.jpg,metal
archive/Garbage Classification\paper\paper319.jpg,paper
archive/Garbage Classification\paper\paper439.jpg,paper
archive/Garbage Classification\paper\paper71.jpg,paper
archive/Garbage Classification\plastic\plastic15.jpg,plastic
archive/Garbage Classification\cardboard\cardboard257.jpg,cardboard
archive/Garbage Classification\plastic\plastic203.jpg,plastic
archive/Garbage Classification\paper\paper399.jpg,paper
archive/Garbage Classification\metal\metal57.jpg,metal
archive/Garbage Classification\cardboard\cardboard321.jpg,cardboard
archive/Garbage Classification\paper\paper392.jpg,paper
archive/Garbage Classification\plastic\plastic76.jpg,plastic
archive/Garbage Classification\plastic\plastic416.jpg,plastic
archive/Garbage Classification\metal\metal105.jpg,metal
archive/Garbage Classification\glass\glass134.jpg,glass
archive/Garbage Classification\glass\glass139.jpg,glass
archive/Garbage Classification\paper\paper189.jpg,paper
archive/Garbage Classification\metal\metal238.jpg,metal
archive/Garbage Classification\plastic\plastic331.jpg,plastic
archive/Garbage Classification\cardboard\cardboard258.jpg,cardboard
archive/Garbage Classification\glass\glass28.jpg,glass
archive/Garbage Classification\glass\glass474.jpg,glass
archive/Garbage Classification\metal\metal267.jpg,metal
archive/Garbage Classification\cardboard\cardboard63.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard62.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard233.jpg,cardboard
archive/Garbage Classification\glass\glass388.jpg,glass
archive/Garbage Classification\metal\metal379.jpg,metal
archive/Garbage Classification\paper\paper547.jpg,paper
archive/Garbage Classification\metal\metal151.jpg,metal
archive/Garbage Classification\plastic\plastic136.jpg,plastic
archive/Garbage Classification\plastic\plastic330.jpg,plastic
archive/Garbage Classification\paper\paper541.jpg,paper
archive/Garbage Classification\metal\metal315.jpg,metal
archive/Garbage Classification\trash\trash38.jpg,trash
archive/Garbage Classification\plastic\plastic256.jpg,plastic
archive/Garbage Classification\paper\paper97.jpg,paper
archive/Garbage Classification\paper\paper349.jpg,paper
archive/Garbage Classification\paper\paper438.jpg,paper
archive/Garbage Classification\glass\glass281.jpg,glass
archive/Garbage Classification\paper\paper556.jpg,paper
archive/Garbage Classification\glass\glass496.jpg,glass
archive/Garbage Classification\cardboard\cardboard165.jpg,cardboard
archive/Garbage Classification\paper\paper412.jpg,paper
archive/Garbage Classification\paper\paper11.jpg,paper
archive/Garbage Classification\paper\paper136.jpg,paper
archive/Garbage Classification\paper\paper172.jpg,paper
archive/Garbage Classification\metal\metal122.jpg,metal
archive/Garbage Classification\metal\metal313.jpg,metal
archive/Garbage Classification\plastic\plastic84.jpg,plastic
archive/Garbage Classification\paper\paper489.jpg,paper
archive/Garbage Classification\paper\paper183.jpg,paper
archive/Garbage Classification\paper\paper543.jpg,paper
archive/Garbage Classification\glass\glass113.jpg,glass
archive/Garbage Classification\metal\metal55.jpg,metal
archive/Garbage Classification\metal\metal12.jpg,metal
archive/Garbage Classification\glass\glass350.jpg,glass
archive/Garbage Classification\glass\glass123.jpg,glass
archive/Garbage Classification\cardboard\cardboard181.jpg,cardboard
archive/Garbage Classification\paper\paper237.jpg,paper
archive/Garbage Classification\glass\glass450.jpg,glass
archive/Garbage Classification\metal\metal58.jpg,metal
archive/Garbage Classification\metal\metal284.jpg,metal
archive/Garbage Classification\plastic\plastic9.jpg,plastic
archive/Garbage Classification\cardboard\cardboard337.jpg,cardboard
archive/Garbage Classification\glass\glass488.jpg,glass
archive/Garbage Classification\glass\glass434.jpg,glass
archive/Garbage Classification\metal\metal25.jpg,metal
archive/Garbage Classification\paper\paper487.jpg,paper
archive/Garbage Classification\glass\glass314.jpg,glass
archive/Garbage Classification\glass\glass243.jpg,glass
archive/Garbage Classification\paper\paper9.jpg,paper
archive/Garbage Classification\metal\metal343.jpg,metal
archive/Garbage Classification\metal\metal387.jpg,metal
archive/Garbage Classification\cardboard\cardboard79.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard399.jpg,cardboard
archive/Garbage Classification\glass\glass387.jpg,glass
archive/Garbage Classification\plastic\plastic107.jpg,plastic
archive/Garbage Classification\cardboard\cardboard119.jpg,cardboard
archive/Garbage Classification\metal\metal187.jpg,metal
archive/Garbage Classification\glass\glass46.jpg,glass
archive/Garbage Classification\paper\paper241.jpg,paper
archive/Garbage Classification\trash\trash133.jpg,trash
archive/Garbage Classification\paper\paper109.jpg,paper
archive/Garbage Classification\glass\glass10.jpg,glass
archive/Garbage Classification\paper\paper229.jpg,paper
archive/Garbage Classification\metal\metal84.jpg,metal
archive/Garbage Classification\metal\metal230.jpg,metal
archive/Garbage Classification\plastic\plastic472.jpg,plastic
archive/Garbage Classification\metal\metal143.jpg,metal
archive/Garbage Classification\plastic\plastic88.jpg,plastic
archive/Garbage Classification\plastic\plastic481.jpg,plastic
archive/Garbage Classification\cardboard\cardboard275.jpg,cardboard
archive/Garbage Classification\glass\glass291.jpg,glass
archive/Garbage Classification\glass\glass381.jpg,glass
archive/Garbage Classification\glass\glass108.jpg,glass
archive/Garbage Classification\cardboard\cardboard74.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard41.jpg,cardboard
archive/Garbage Classification\paper\paper128.jpg,paper
archive/Garbage Classification\plastic\plastic233.jpg,plastic
archive/Garbage Classification\cardboard\cardboard398.jpg,cardboard
archive/Garbage Classification\trash\trash60.jpg,trash
archive/Garbage Classification\plastic\plastic379.jpg,plastic
archive/Garbage Classification\trash\trash112.jpg,trash
archive/Garbage Classification\metal\metal54.jpg,metal
archive/Garbage Classification\metal\metal333.jpg,metal
archive/Garbage Classification\glass\glass212.jpg,glass
archive/Garbage Classification\plastic\plastic339.jpg,plastic
archive/Garbage Classification\plastic\plastic216.jpg,plastic
archive/Garbage Classification\paper\paper64.jpg,paper
archive/Garbage Classification\trash\trash117.jpg,trash
archive/Garbage Classification\cardboard\cardboard208.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard116.jpg,cardboard
archive/Garbage Classification\metal\metal403.jpg,metal
archive/Garbage Classification\paper\paper119.jpg,paper
archive/Garbage Classification\cardboard\cardboard126.jpg,cardboard
archive/Garbage Classification\metal\metal104.jpg,metal
archive/Garbage Classification\glass\glass335.jpg,glass
archive/Garbage Classification\glass\glass198.jpg,glass
archive/Garbage Classification\metal\metal138.jpg,metal
archive/Garbage Classification\metal\metal130.jpg,metal
archive/Garbage Classification\cardboard\cardboard71.jpg,cardboard
archive/Garbage Classification\glass\glass104.jpg,glass
archive/Garbage Classification\paper\paper57.jpg,paper
archive/Garbage Classification\plastic\plastic33.jpg,plastic
archive/Garbage Classification\plastic\plastic265.jpg,plastic
archive/Garbage Classification\paper\paper583.jpg,paper
archive/Garbage Classification\paper\paper585.jpg,paper
archive/Garbage Classification\plastic\plastic150.jpg,plastic
archive/Garbage Classification\paper\paper515.jpg,paper
archive/Garbage Classification\paper\paper2.jpg,paper
archive/Garbage Classification\plastic\plastic328.jpg,plastic
archive/Garbage Classification\paper\paper531.jpg,paper
archive/Garbage Classification\glass\glass1.jpg,glass
archive/Garbage Classification\glass\glass93.jpg,glass
archive/Garbage Classification\paper\paper157.jpg,paper
archive/Garbage Classification\cardboard\cardboard89.jpg,cardboard
archive/Garbage Classification\paper\paper78.jpg,paper
archive/Garbage Classification\glass\glass128.jpg,glass
archive/Garbage Classification\cardboard\cardboard101.jpg,cardboard
archive/Garbage Classification\metal\metal394.jpg,metal
archive/Garbage Classification\paper\paper166.jpg,paper
archive/Garbage Classification\plastic\plastic215.jpg,plastic
archive/Garbage Classification\paper\paper150.jpg,paper
archive/Garbage Classification\paper\paper338.jpg,paper
archive/Garbage Classification\cardboard\cardboard306.jpg,cardboard
archive/Garbage Classification\glass\glass406.jpg,glass
archive/Garbage Classification\glass\glass294.jpg,glass
archive/Garbage Classification\plastic\plastic59.jpg,plastic
archive/Garbage Classification\paper\paper224.jpg,paper
archive/Garbage Classification\metal\metal119.jpg,metal
archive/Garbage Classification\metal\metal71.jpg,metal
archive/Garbage Classification\trash\trash127.jpg,trash
archive/Garbage Classification\plastic\plastic138.jpg,plastic
archive/Garbage Classification\cardboard\cardboard154.jpg,cardboard
archive/Garbage Classification\paper\paper340.jpg,paper
archive/Garbage Classification\glass\glass362.jpg,glass
archive/Garbage Classification\paper\paper557.jpg,paper
archive/Garbage Classification\metal\metal348.jpg,metal
archive/Garbage Classification\plastic\plastic144.jpg,plastic
archive/Garbage Classification\plastic\plastic299.jpg,plastic
archive/Garbage Classification\plastic\plastic283.jpg,plastic
archive/Garbage Classification\plastic\plastic166.jpg,plastic
archive/Garbage Classification\trash\trash22.jpg,trash
archive/Garbage Classification\glass\glass45.jpg,glass
archive/Garbage Classification\metal\metal148.jpg,metal
archive/Garbage Classification\plastic\plastic165.jpg,plastic
archive/Garbage Classification\glass\glass23.jpg,glass
archive/Garbage Classification\trash\trash58.jpg,trash
archive/Garbage Classification\metal\metal206.jpg,metal
archive/Garbage Classification\metal\metal195.jpg,metal
archive/Garbage Classification\metal\metal96.jpg,metal
archive/Garbage Classification\plastic\plastic95.jpg,plastic
archive/Garbage Classification\paper\paper291.jpg,paper
archive/Garbage Classification\glass\glass393.jpg,glass
archive/Garbage Classification\paper\paper102.jpg,paper
archive/Garbage Classification\metal\metal253.jpg,metal
archive/Garbage Classification\trash\trash34.jpg,trash
archive/Garbage Classification\paper\paper195.jpg,paper
archive/Garbage Classification\paper\paper591.jpg,paper
archive/Garbage Classification\glass\glass205.jpg,glass
archive/Garbage Classification\cardboard\cardboard352.jpg,cardboard
archive/Garbage Classification\cardboard\cardboard319.jpg,cardboard
archive/Garbage Classification\paper\paper153.jpg,paper
archive/Garbage Classification\cardboard\cardboard59.jpg,cardboard
archive/Garbage Classification\metal\metal118.jpg,metal
archive/Garbage Classification\trash\trash102.jpg,trash
archive/Garbage Classification\metal\metal384.jpg,metal
archive/Garbage Classification\plastic\plastic184.jpg,plastic
archive/Garbage Classification\glass\glass151.jpg,glass
archive/Garbage Classification\paper\paper106.jpg,paper
archive/Garbage Classification\paper\paper203.jpg,paper
archive/Garbage Classification\plastic\plastic5.jpg,plastic
archive/Garbage Classification\plastic\plastic100.jpg,plastic
archive/Garbage Classification\metal\metal208.jpg,metal
archive/Garbage Classification\glass\glass120.jpg,glass
archive/Garbage Classification\metal\metal346.jpg,metal
archive/Garbage Classification\trash\trash82.jpg,trash
archive/Garbage Classification\cardboard\cardboard229.jpg,cardboard
archive/Garbage Classification\plastic\plastic142.jpg,plastic
archive/Garbage Classification\trash\trash71.jpg,trash
archive/Garbage Classification\metal\metal368.jpg,metal
archive/Garbage Classification\cardboard\cardboard367.jpg,cardboard
archive/Garbage Classification\metal\metal153.jpg,metal
archive/Garbage Classification\metal\metal360.jpg,metal
